 ,Area,Mean,X,Y
869,94,1.9,530.7,495.2
870,87,1.6,623.3,495.9
871,40,1.9,1085.7,493.1
872,2,1.5,1096.5,491.0
873,74,2.4,1061.7,495.6
874,54,1.8,1170.6,494.5
875,15,1.7,378.9,494.1
876,1,56.0,410.5,493.5
877,92,1.9,460.8,500.7
878,4,2.0,496.5,495.2
879,1,2.0,1095.5,494.5
880,23,1.9,1147.5,497.0
881,163,1.9,1158.8,501.4
882,39,3.7,1219.9,498.8
883,119,7.7,1007.7,502.1
884,4,11.5,1253.0,496.5
885,102,2.6,181.8,502.1
886,4,2.5,273.2,497.5
887,56,2.0,303.5,501.3
888,93,2.1,433.6,501.1
889,81,1.7,1211.7,501.2
890,116,9.4,1387.7,501.6
891,38,4.6,125.7,501.2
892,77,2.0,354.0,502.4
893,113,1.9,515.1,502.3
894,5,1.8,550.1,498.3
895,16,1.8,1108.0,499.2
896,98,1.8,616.2,506.8
897,8,1.8,632.6,500.2
898,48,12.5,1257.3,503.4
899,127,2.5,153.9,506.4
900,126,2.8,1034.3,504.7
901,238,5.9,70.2,508.5
902,9,2.0,285.2,501.6
903,29,4.0,1227.2,502.9
904,26,1.9,279.5,504.8
905,64,1.8,550.8,509.4
906,25,1.8,1206.3,505.7
907,25,1.8,264.0,504.9
908,54,4.5,131.2,506.7
909,3,2.0,232.2,503.8
910,49,1.9,1340.0,510.1
911,38,1.8,1356.6,506.4
912,38,2.0,211.7,508.5
913,36,1.8,1108.7,508.9
914,14,3.8,1231.9,506.9
915,59,3.3,423.4,509.7
916,101,1.9,447.1,511.7
917,39,1.8,522.2,509.3
918,115,1.6,648.0,512.8
919,49,3.0,1226.6,511.5
920,5,1.6,507.7,507.9
921,194,1.8,1306.1,516.8
922,31,1.8,1319.2,509.8
923,42,1.8,1363.2,511.5
924,112,1.7,1408.2,514.5
925,4,2.0,230.0,509.0
926,21,2.1,1154.7,509.8
927,120,2.1,141.2,516.5
928,128,1.9,193.9,514.9
929,73,2.0,349.4,513.0
930,126,1.5,669.3,515.2
931,27,1.8,1212.5,514.0
932,100,2.0,311.6,515.1
933,56,2.0,334.6,515.1
934,2,1.5,1217.0,510.5
935,160,2.1,259.2,520.3
936,8,2.1,383.4,512.4
937,32,2.0,516.6,514.7
938,2,2.5,416.5,513.0
939,111,1.9,578.6,518.5
940,56,2.0,212.2,517.8
941,28,2.0,374.4,517.2
942,100,1.9,545.7,521.2
943,124,3.1,1283.4,520.5
944,104,2.0,1022.5,521.6
945,119,64.5,1056.8,521.6
946,33,1.9,1101.6,518.1
947,7,1.6,1335.5,516.5
948,4,2.0,232.2,517.8
949,89,2.4,400.0,522.3
950,33,2.2,487.0,519.8
951,18,2.0,501.4,519.1
952,25,1.7,592.9,518.5
953,85,1.7,1231.4,521.0
954,52,1.7,1318.1,521.4
955,148,2.0,163.4,524.5
956,25,2.0,294.1,520.4
957,89,1.8,595.4,524.1
958,4,2.0,1117.0,518.0
959,64,5.8,1384.3,521.2
960,181,2.5,386.1,526.8
961,33,126.0,1131.2,522.0
962,26,130.8,1137.3,521.7
963,375,25.4,23.0,532.3
964,127,2.0,106.0,523.8
965,23,1.9,290.5,523.8
966,1,2.0,344.5,519.5
967,109,1.6,891.5,525.3
968,1,34.0,1181.5,519.5
969,43,5.8,1392.8,524.2
970,82,2.0,327.8,526.8
971,20,2.0,481.8,524.2
972,32,2.1,215.7,526.5
973,171,2.4,235.9,531.5
974,26,1.7,996.2,526.7
975,30,2.0,1113.8,528.3
976,4,131.2,1145.2,524.5
977,193,2.1,362.7,535.6
978,149,2.0,553.8,534.8
979,249,1.7,864.2,533.9
980,73,1.7,1004.2,529.4
981,89,2.1,499.6,531.8
982,54,67.9,1157.0,532.7
983,42,67.8,1164.0,530.9
984,234,1.7,1315.8,534.4
985,7,2.1,298.2,528.5
986,44,1.8,518.2,530.1
987,4,1.8,616.0,528.0
988,70,1.7,976.6,532.0
989,263,2.0,113.4,538.1
990,71,2.1,155.8,533.3
991,98,2.0,444.9,535.1
992,97,1.9,466.5,532.1
993,156,2.0,584.6,534.2
994,101,1.6,922.5,536.7
995,5,1.6,623.3,530.1
996,21,2.7,1355.9,531.5
997,151,2.0,189.2,536.9
998,166,2.1,204.4,539.1
999,36,1.8,264.2,534.6
1000,7,1.9,617.5,531.5
1001,70,1.9,909.2,535.4
1002,20,1.9,1097.8,533.2
1003,84,5.1,411.4,538.8
1004,125,1.7,640.8,536.1
1005,24,1.8,1259.4,533.5
1006,55,2.5,1364.4,535.2
1007,270,2.0,89.1,539.7
1008,4,2.0,1092.2,533.5
1009,115,1.6,1416.9,537.7
1010,127,2.0,541.4,541.3
1011,1,1.0,623.5,533.5
1012,275,1.8,813.6,543.1
1013,5,1.8,1104.9,534.7
1014,31,3.0,381.6,537.7
1015,115,57.2,1075.7,540.9
1016,76,4.6,1268.0,539.4
1017,104,2.0,333.6,542.4
1018,131,1.8,1018.0,542.6
1019,53,2.4,1058.0,541.0
1020,9,1.9,1102.4,538.2
1021,25,4.7,1278.4,538.1
1022,101,2.7,1382.7,543.0
1023,93,2.2,435.2,543.6
1024,30,2.0,455.3,540.4
1025,157,34.1,841.1,544.9
1026,25,2.0,948.6,540.6
1027,10,1.7,972.7,538.5
1028,44,109.0,394.7,542.4
1029,55,2.0,463.4,543.9
1030,2,2.0,497.0,538.5
1031,42,114.0,402.3,542.4
1032,1,2.0,618.5,539.5
1033,39,1.6,1255.0,541.8
1034,36,2.0,173.0,542.4
1035,76,1.8,298.0,545.0
1036,17,1.9,941.0,543.6
1037,12,1.9,149.8,542.4
1038,29,2.0,179.9,544.8
1039,106,40.8,220.4,549.0
1040,37,1.9,909.5,544.5
1041,120,1.8,1346.5,547.1
1042,170,1.9,65.2,550.2
1043,102,1.9,349.2,549.4
1044,110,2.0,501.2,548.0
1045,114,24.6,1151.2,548.3
1046,21,1.8,1248.3,544.5
1047,1,2.0,270.5,543.5
1048,25,2.2,481.4,545.9
1049,221,3.7,552.9,551.4
1050,114,2.7,590.5,548.9
1051,115,1.9,1365.3,548.3
1052,115,1.8,1425.5,551.1
1053,81,1.9,160.2,551.3
1054,84,2.1,368.8,550.0
1055,1,2.0,1198.5,545.5
1056,200,1.9,1291.8,553.9
1057,84,2.2,320.6,550.8
1058,77,1.9,1002.9,551.1
1059,131,2.1,1270.7,551.8
1060,87,2.5,1389.4,555.0
1061,5,1.8,169.1,548.3
1062,111,8.9,443.1,553.2
1063,78,1.9,625.0,552.8
1064,96,1.9,1027.5,554.5
1065,1,3.0,943.5,548.5
1066,15,2.0,1189.9,550.7
1067,157,2.1,361.2,558.0
1068,72,2.8,377.8,554.0
1069,93,1.8,1242.7,554.5
1070,122,2.0,612.5,557.7
1071,266,1.7,890.5,560.3
1072,125,1.8,910.7,557.4
1073,40,1.9,1336.3,553.7
1074,15,2.7,1171.6,554.9
1075,110,43.6,948.3,558.6
1076,28,2.0,1125.6,558.4
1077,4,2.0,1200.2,554.2
1078,115,1.9,1411.7,559.5
1079,121,2.1,933.5,561.1
1080,258,1.9,52.9,563.9
1081,169,2.2,107.1,563.3
1082,220,2.0,246.7,563.2
1083,121,89.8,528.1,563.3
1084,17,2.1,209.7,558.0
1085,96,2.1,426.5,564.2
1086,25,1.8,632.3,558.6
1087,114,1.9,1349.0,564.5
1088,12,2.0,274.2,560.5
1089,12,95.2,577.0,560.0
1090,54,1.8,1333.7,561.8
1091,205,1.9,88.0,565.5
1092,15,1.9,163.4,560.9
1093,2,99.5,564.5,560.0
1094,115,2.1,232.0,567.8
1095,3,2.0,1119.2,561.8
1096,9,1.9,1134.9,562.6
1097,105,2.1,1401.8,565.7
1098,52,1.9,276.8,565.5
1099,116,1.9,1276.9,568.8
1100,10,50.4,1379.0,563.5
1101,117,1.9,68.8,569.9
1102,124,2.0,499.7,569.3
1103,28,1.8,816.0,567.2
1104,94,1.8,1056.2,569.8
1105,71,60.6,1385.2,570.1
1106,106,1.6,788.0,571.1
1107,4,2.0,1123.0,565.0
1108,182,1.7,1292.1,572.2
1109,23,1.7,1027.7,567.2
1110,117,2.6,441.8,572.9
1111,14,1.9,1138.9,568.4
1112,32,2.0,114.6,572.0
1113,116,2.2,190.9,573.6
1114,46,87.8,308.4,571.9
1115,22,35.5,979.5,570.2
1116,23,2.6,992.0,569.8
1117,10,1.7,1227.9,568.6
1118,5,93.0,313.9,569.7
1119,32,2.0,393.5,571.2
1120,28,2.2,401.5,571.4
1121,109,50.2,464.0,574.4
1122,107,3.0,480.4,573.3
1123,3,1.7,810.8,568.8
1124,37,1.9,1093.2,572.3
1125,224,3.7,513.4,578.6
1126,30,1.8,1024.6,573.0
1127,13,2.2,213.0,571.9
1128,38,1.9,271.6,573.4
1129,8,2.1,343.1,571.8
1130,223,1.9,1315.5,581.2
1131,241,2.0,138.5,578.8
1132,257,1.9,920.9,582.2
1133,98,44.1,953.8,575.6
1134,63,1.8,1084.1,577.2
1135,109,2.4,1355.5,575.8
1136,80,1.9,603.7,578.2
1137,2,2.0,999.5,573.0
1138,45,1.9,1224.8,576.5
1139,213,2.2,546.5,583.3
1140,95,6.0,580.7,579.2
1141,62,1.6,781.5,578.5
1142,36,1.6,810.0,576.8
1143,23,1.9,1075.1,575.8
1144,220,2.0,1259.1,580.1
1145,70,2.1,151.8,579.1
1146,45,35.6,978.7,577.2
1147,200,2.2,1141.5,580.0
1148,94,2.8,162.4,580.7
1149,2,2.0,291.0,577.0
1150,97,2.1,1112.1,582.0
1151,211,1.8,1279.4,583.5
1152,23,2.0,271.8,580.7
1153,39,2.0,350.6,580.2
1154,94,2.0,412.4,582.0
1155,61,11.8,434.2,580.8
1156,145,2.9,563.2,587.1
1157,22,1.6,855.0,580.2
1158,51,1.8,858.3,584.8
1159,57,2.3,1239.0,581.9
1160,6,2.0,285.0,581.5
1161,57,1.8,1162.4,584.8
1162,75,1.7,1340.5,584.8
1163,95,2.0,477.1,586.7
1164,175,2.2,1397.5,589.9
1165,115,2.2,201.4,587.8
1166,31,2.9,325.4,585.0
1167,228,2.1,390.9,593.4
1168,91,1.9,1050.4,588.2
1169,156,2.0,1178.0,586.9
1170,92,3.9,1363.2,586.5
1171,275,2.4,90.7,594.6
1172,3,2.0,382.2,584.8
1173,154,2.0,874.8,590.7
1174,82,2.1,1098.2,590.1
1175,38,2.1,1209.1,587.8
1176,1,51.0,172.5,585.5
1177,229,2.0,250.5,594.0
1178,4,1.8,282.2,586.5
1179,24,12.5,438.8,587.5
1180,96,2.0,411.0,592.8
1181,6,2.0,1018.5,588.0
1182,108,2.4,1066.7,592.8
1183,14,2.0,221.5,590.9
1184,3,2.0,355.2,589.2
1185,120,2.1,463.4,595.7
1186,37,1.8,765.1,591.0
1187,78,2.0,1224.2,592.5
1188,10,53.3,169.9,591.0
1189,270,1.8,823.7,596.8
1190,252,2.0,946.9,599.3
1191,9,36.7,966.7,591.2
1192,4,1.2,755.0,591.5
1193,99,2.1,1086.0,595.5
1194,79,2.0,214.5,596.2
1195,110,2.0,401.0,598.6
1196,24,2.0,1023.8,594.5
1197,101,2.1,1381.6,595.6
1198,36,36.4,965.3,596.9
1199,102,1.9,1005.9,597.2
1200,83,5.2,1138.8,597.6
1201,29,53.7,170.1,596.9
1202,99,3.6,987.3,600.9
1203,93,22.0,1353.5,599.1
1204,73,5.3,1237.3,601.2
1205,272,2.0,76.6,607.5
1206,170,2.4,156.4,605.3
1207,98,2.0,274.9,605.5
1208,446,3.4,356.8,605.7
1209,68,2.0,1050.3,600.6
1210,95,2.8,1365.5,601.6
1211,212,2.1,854.0,605.8
1212,361,1.8,909.0,606.4
1213,1,2.0,1020.5,597.5
1214,67,2.0,1100.2,601.0
1215,16,24.9,1253.7,598.9
1216,58,1.9,1298.5,602.7
1217,191,9.8,1330.8,607.2
1218,80,2.2,1412.1,601.2
1219,288,2.1,122.1,610.0
1220,208,1.8,790.8,607.6
1221,39,1.9,1044.1,603.8
1222,18,1.9,1119.8,601.7
1223,200,2.5,1387.0,605.9
1224,72,3.3,1189.7,604.8
1225,22,1.9,1277.7,603.3
1226,49,1.9,472.1,604.6
1227,75,2.0,1176.6,605.4
1228,39,2.3,1150.0,607.0
1229,17,25.1,1251.4,603.8
1230,238,1.9,62.3,613.6
1231,56,1.8,239.5,607.7
1232,107,1.9,1061.7,610.6
1233,194,121.2,1207.9,610.4
1234,66,2.0,1267.1,608.5
1235,57,1.9,1102.8,609.9
1236,18,2.0,1286.5,606.3
1237,141,1.9,479.2,613.4
1238,121,2.0,141.9,614.5
1239,50,1.9,1018.2,609.8
1240,67,1.9,1123.4,612.2
1241,104,2.5,979.3,612.9
1242,14,5.7,1143.5,609.3
1243,85,3.3,182.9,613.5
1244,11,5.8,1135.1,610.5
1245,121,2.2,265.7,614.8
1246,274,2.3,871.9,616.0
1247,114,1.8,993.4,615.5
1248,81,7.6,1194.6,613.7
1249,34,1.9,1049.9,612.9
1250,24,2.0,1366.6,612.7
1251,2,2.0,238.5,612.0
1252,32,1.7,951.1,614.7
1253,89,2.0,162.2,616.8
1254,167,24.9,297.3,621.9
1255,1,2.0,1043.5,613.5
1256,206,1.9,29.6,622.0
1257,80,1.9,1268.3,618.7
1258,3,1.7,506.8,616.2
1259,105,1.8,768.7,621.1
1260,62,1.9,1084.6,622.0
1261,22,3.0,1236.3,618.1
1262,52,2.0,1319.8,620.6
1263,4,8.0,1341.0,617.0
1264,61,226.2,1399.5,621.6
1265,246,1.9,905.0,626.8
1266,62,1.7,934.2,622.9
1267,50,8.1,1416.1,620.8
1268,23,2.5,1423.1,619.8
1269,10,2.3,186.3,620.2
1270,37,1.8,952.4,621.4
1271,13,1.9,1051.9,620.0
1272,62,2.5,1295.0,623.0
1273,43,7.6,1347.0,621.7
1274,3,2.0,213.2,620.2
1275,143,2.5,96.5,627.3
1276,90,2.0,159.2,625.6
1277,69,3.8,391.8,626.0
1278,67,1.8,1063.5,625.0
1279,25,2.0,1257.3,624.2
1280,35,1.7,447.9,624.8
1281,25,1.9,509.3,624.8
1282,119,2.0,1024.2,627.6
1283,73,6.5,1383.6,627.6
1284,1,2.0,182.5,623.5
1285,118,2.2,147.2,631.5
1286,9,1.7,416.1,625.4
1287,6,1.8,988.2,625.3
1288,4,3.5,1233.8,625.5
1289,7,3.3,1237.5,625.5
1290,67,2.0,1334.2,630.6
1291,153,2.5,403.8,632.7
1292,41,2.0,443.9,630.5
1293,101,2.0,1287.3,631.6
1294,137,1.9,40.5,634.2
1295,110,37.6,252.3,633.7
1296,9,1.8,1091.5,628.8
1297,69,2.2,1351.6,633.2
1298,190,2.0,795.3,638.3
1299,88,2.7,855.8,632.1
1300,2,3.0,1234.0,629.0
1301,16,1.8,929.6,632.0
1302,6,1.7,935.0,630.5
1303,138,2.0,1320.8,638.4
1304,80,1.9,214.9,637.9
1305,120,70.0,378.3,636.0
1306,30,1.9,416.4,632.7
1307,31,1.9,449.0,635.3
1308,37,1.9,920.2,633.4
1309,65,7.4,1223.9,635.1
1310,232,5.7,127.5,642.6
1311,247,2.4,831.0,638.3
1312,8,1.9,983.1,633.9
1313,30,2.2,1424.9,636.0
1314,293,1.9,21.0,641.3
1315,222,52.3,345.4,642.8
1316,42,1.8,755.5,636.2
1317,23,1.7,1262.5,638.5
1318,70,75.9,1398.6,640.7
1319,217,1.9,474.0,644.9
1320,12,1.8,928.8,638.7
1321,131,1.8,941.6,642.3
1322,15,2.0,1015.0,638.6
1323,1,4.0,1147.5,636.5
1324,340,1.9,429.8,645.1
1325,17,2.0,1372.5,639.0
1326,3,3.7,1386.2,637.8
1327,69,2.0,1010.4,643.3
1328,85,36.3,556.0,646.9
1329,80,2.5,759.5,646.2
1330,57,1.8,967.9,643.7
1331,24,1.9,1111.0,643.1
1332,1,3.0,1138.5,639.5
1333,64,9.5,1211.2,643.0
1334,3,3.0,1419.8,640.5
1335,121,2.9,181.6,644.7
1336,71,69.1,371.0,646.6
1337,10,2.8,1383.6,641.6
1338,36,2.0,237.1,644.2
1339,95,1.9,1082.2,645.8
1340,96,3.5,858.8,646.6
1341,61,2.0,1067.0,647.5
1342,98,2.1,1345.3,649.1
1343,22,1.8,214.2,645.2
1344,76,1.9,228.5,648.7
1345,69,1.9,1308.4,647.5
1346,21,2.5,1383.2,647.4
1347,13,1.9,1004.4,647.3
1348,6,1.8,1116.0,646.0
1349,72,2.2,1233.8,649.6
1350,347,9.6,331.1,656.8
1351,2,2.0,753.0,646.5
1352,192,63.3,884.8,654.9
1353,34,1.9,1294.3,648.5
1354,106,24.5,513.4,654.9
1355,28,1.9,1255.2,650.0
1356,79,2.7,1419.5,652.4
1357,137,95.0,157.5,657.0
1358,4,2.0,245.0,649.0
1359,51,3.9,1326.5,652.2
1360,231,3.9,182.8,658.5
1361,87,25.0,526.9,653.7
1362,79,36.6,562.6,655.5
1363,182,2.0,415.0,656.0
1364,2,2.0,1126.0,650.5
1365,2,2.0,1263.0,650.5
1366,134,106.7,137.6,657.5
1367,159,2.2,1051.7,661.5
1368,89,1.9,1274.7,657.2
1369,11,1.9,1289.8,653.8
1370,8,60.5,367.4,653.6
1371,167,1.9,294.4,660.8
1372,155,46.3,766.5,658.4
1373,43,2.8,1391.3,657.7
1374,122,64.1,92.4,662.2
1375,17,1.9,264.4,656.3
1376,86,1.9,269.0,661.0
1377,57,2.0,306.4,659.0
1378,136,2.1,1359.8,660.8
1379,138,20.7,109.4,663.8
1380,57,1.8,227.6,659.4
1381,54,2.1,1198.4,660.0
1382,153,2.2,1378.8,662.6
1383,31,1.9,1005.3,658.9
1384,85,1.9,60.9,660.5
1385,256,5.6,489.3,666.9
1386,11,2.4,1108.4,659.1
1387,35,1.9,1268.3,661.9
1388,65,2.0,1316.4,663.0
1389,165,1.9,444.6,664.8
1390,135,2.0,1083.7,665.8
1391,88,1.9,1143.0,663.3
1392,53,44.8,758.0,665.6
1393,120,2.0,26.7,667.0
1394,1,23.0,824.5,662.5
1395,218,4.0,891.6,670.4
1396,46,2.0,1303.8,665.9
1397,187,5.7,966.5,672.0
1398,20,1.9,1212.2,667.9
1399,5,2.0,1250.3,663.9
1400,210,10.2,143.4,672.1
1401,1,2.0,853.5,665.5
1402,75,2.2,1413.0,669.6
1403,236,16.2,798.9,676.3
1404,126,2.0,1023.5,671.5
1405,74,2.2,1196.6,671.5
1406,1,2.0,1322.5,666.5
1407,5,2.0,1134.9,668.7
1408,61,2.2,1391.1,669.9
1409,217,2.0,212.7,676.6
1410,90,1.9,279.1,673.2
1411,369,2.0,357.5,679.5
1412,160,1.9,984.6,676.9
1413,58,2.0,1095.1,671.2
1414,88,2.3,1165.9,674.3
1415,56,2.1,1177.8,673.1
1416,9,2.0,1203.8,670.6
1417,66,2.2,250.3,674.6
1418,19,2.2,1334.8,672.7
1419,127,2.3,83.3,679.3
1420,32,2.0,450.1,674.1
1421,142,3.6,934.6,679.7
1422,132,2.0,58.8,679.1
1423,183,3.6,239.2,681.0
1424,100,5.1,109.0,678.4
1425,3,27.7,837.2,673.8
1426,158,4.3,1290.2,681.1
1427,47,2.1,1356.6,676.9
1428,469,2.0,173.3,689.4
1429,11,28.9,832.2,677.1
1430,15,42.7,875.3,679.0
1431,4,1.8,1044.0,677.0
1432,129,11.3,543.6,685.5
1433,101,11.0,554.4,683.7
1434,207,1.9,1018.7,685.5
1435,48,2.1,1341.1,681.9
1436,4,47.0,880.8,678.8
1437,199,1.9,1075.3,685.4
1438,18,2.4,1179.1,681.2
1439,67,2.2,1221.8,682.4
1440,31,1.9,992.0,682.8
1441,2,2.0,1050.5,680.0
1442,111,4.5,1422.8,686.3
1443,168,55.0,923.3,687.9
1444,49,1.9,1115.2,684.2
1445,35,2.0,1252.7,682.8
1446,169,2.0,326.8,688.0
1447,9,48.7,880.3,683.1
1448,31,2.7,1371.3,683.4
1449,232,2.0,399.6,690.7
1450,214,2.1,518.9,691.5
1451,1,2.0,1048.5,683.5
1452,83,2.0,1155.4,687.1
1453,20,2.4,1235.2,686.1
1454,197,1.9,957.0,692.5
1455,81,4.2,1101.9,688.0
1456,2,2.0,1241.0,685.0
1457,42,6.5,1394.4,688.7
1458,145,2.0,89.3,691.0
1459,93,1.9,385.1,691.7
1460,69,2.0,1196.4,693.2
1461,51,2.7,1321.3,689.1
1462,30,2.1,1329.9,689.2
1463,84,14.5,742.3,694.1
1464,14,2.0,215.3,690.4
1465,257,2.0,459.0,701.7
1466,12,80.3,1297.0,689.8
1467,123,2.0,35.9,696.5
1468,147,1.9,1253.6,696.5
1469,75,2.0,972.9,695.0
1470,8,10.4,768.2,693.8
1471,77,3.9,797.1,698.6
1472,39,4.1,1364.0,696.3
1473,56,1.9,981.5,699.4
1474,196,118.0,244.0,705.7
1475,258,2.0,486.3,703.9
1476,298,1.8,721.2,706.1
1477,1,2.0,858.5,696.5
1478,57,2.4,1088.2,700.4
1479,22,71.4,1347.7,699.0
1480,44,99.8,1419.6,699.5
1481,63,2.1,110.5,702.3
1482,15,2.0,121.6,701.0
1483,70,4.6,1104.2,703.1
1484,21,2.0,1155.5,701.2
1485,19,2.7,1278.1,701.1
1486,36,2.1,215.1,703.4
1487,16,43.6,1379.0,702.7
1488,179,3.0,224.6,711.7
1489,36,2.0,138.1,706.8
1490,90,2.3,905.0,708.1
1491,210,2.4,933.5,715.2
1492,59,1.9,1209.7,709.3
1493,15,2.0,1273.1,704.9
1494,255,1.9,419.2,717.6
1495,3,92.7,809.2,705.2
1496,13,1.8,1077.0,706.3
1497,44,3.5,1366.5,708.9
1498,43,5.3,1300.2,708.7
1499,89,2.9,838.7,711.7
1500,147,7.0,1014.5,713.3
1501,104,2.0,143.4,716.1
1502,176,10.1,1413.7,714.2
1503,672,2.4,344.6,725.5
1504,66,2.2,1092.5,713.1
1505,256,4.0,499.3,719.8
1506,85,2.2,284.7,717.1
1507,102,43.1,69.1,720.4
1508,50,2.0,1117.1,714.9
1509,4,2.2,1245.5,713.0
1510,10,4.2,1433.0,713.5
1511,257,1.8,732.2,724.7
1512,3,2.7,791.8,716.2
1513,152,3.9,1381.8,720.7
1514,93,64.6,93.6,722.1
1515,259,1.9,436.5,727.4
1516,87,2.0,1245.0,720.6
1517,25,7.5,1353.9,719.4
1518,11,1.8,1127.6,720.1
1519,174,2.3,1426.3,727.2
1520,122,1.9,162.0,727.1
1521,3,121.7,249.2,720.2
1522,180,1.9,307.8,729.1
1523,22,1.9,1133.8,721.8
1524,95,2.0,1265.6,724.6
1525,172,75.0,877.3,731.9
1526,28,3.4,790.6,724.2
1527,154,2.0,949.4,728.8
1528,11,2.6,229.9,725.0
1529,124,2.1,285.3,730.6
1530,119,3.5,897.7,728.5
1531,285,1.9,477.2,734.8
1532,1,4.0,1293.5,724.5
1533,79,2.0,1109.1,729.3
1534,117,2.7,1288.5,730.2
1535,490,1.9,372.7,738.5
1536,36,2.2,1165.5,733.7
1537,237,2.1,774.7,735.2
1538,38,2.1,1150.3,731.8
1539,43,2.3,1366.2,733.8
1540,4,2.0,1070.0,733.5
1541,5,2.0,163.7,733.9
1542,364,1.9,208.9,749.3
1543,99,1.9,530.4,739.4
1544,12,2.1,1251.7,736.3
1545,16,2.0,936.0,737.6
1546,2,2.0,1096.5,736.0
1547,60,1.8,725.9,740.5
1548,202,35.2,835.5,744.9
1549,181,2.1,911.1,745.9
1550,33,2.3,1277.0,741.7
1551,109,4.1,1291.6,741.3
1552,61,2.6,1381.2,741.6
1553,17,91.6,796.4,741.6
1554,24,2.0,940.5,741.6
1555,87,2.3,1261.7,744.1
1556,8,89.8,800.4,741.6
1557,51,1.9,1143.6,745.6
1558,1,2.0,1100.5,741.5
1559,68,18.6,1320.0,748.2
1560,142,2.1,780.5,750.3
1561,1,1.0,1095.5,744.5
1562,7,2.9,1350.9,745.1
1563,253,1.9,508.5,755.4
1564,102,2.1,531.4,751.2
1565,51,2.5,1396.7,750.3
1566,72,2.6,856.8,749.0
1567,116,2.0,1421.3,752.8
1568,27,1.8,729.4,750.0
1569,43,2.4,1165.6,750.9
1570,210,2.9,874.5,754.9
1571,4,2.0,936.5,749.0
1572,66,2.0,1118.4,752.1
1573,66,8.1,1250.1,753.1
1574,156,6.2,1295.9,756.9
1575,200,2.5,1020.0,757.9
1576,154,1.9,276.3,762.4
1577,38,2.2,945.6,756.5
1578,28,2.0,290.8,756.7
1579,64,1.9,1131.8,757.3
1580,1,48.0,1370.5,753.5
1581,259,1.9,440.3,768.4
1582,70,2.3,820.8,759.1
1583,162,1.9,751.5,763.4
1584,22,2.0,808.3,758.1
1585,8,3.4,846.9,756.2
1586,36,2.6,1220.2,759.6
1587,43,2.5,1235.5,760.1
1588,30,2.0,465.9,759.3
1589,118,2.0,791.1,761.2
1590,20,3.1,1261.8,758.2
1591,75,2.0,397.5,762.4
1592,13,2.1,1178.1,759.9
1593,96,1.9,457.0,767.6
1594,118,1.9,697.6,765.2
1595,35,2.0,972.8,763.8
1596,3,2.3,848.8,761.8
1597,215,1.9,889.8,769.4
1598,139,2.4,1207.8,769.0
1599,2,2.0,812.0,762.5
1600,197,2.2,919.6,772.0
1601,10,1.9,1086.3,763.5
1602,60,1.9,1132.7,767.5
1603,90,2.2,408.0,769.4
1604,58,2.0,1156.4,768.2
1605,610,2.4,359.3,778.9
1606,56,2.1,390.5,770.2
1607,41,2.8,1270.8,769.4
1608,16,2.4,1356.3,767.3
1609,102,42.7,943.4,772.5
1610,160,2.2,1020.1,773.5
1611,133,2.3,1246.9,773.5
1612,20,124.0,1380.0,769.7
1613,12,2.2,1340.5,770.0
1614,16,2.0,1352.2,770.4
1615,62,2.6,1402.1,771.8
1616,39,1.8,702.4,774.5
1617,3,2.0,1093.2,769.8
1618,126,4.3,1196.5,775.9
1619,75,2.0,258.2,776.7
1620,11,2.0,874.2,772.2
1621,29,2.2,1337.3,774.2
1622,50,3.6,1368.2,775.5
1623,37,2.0,1096.6,776.6
1624,12,2.1,1427.1,774.5
1625,45,2.0,865.9,777.1
1626,38,2.1,1134.7,776.7
1627,76,161.2,1299.8,778.0
1628,52,2.0,460.1,778.8
1629,36,1.9,839.5,779.8
1630,23,2.1,1421.4,779.0
1631,63,2.7,1166.6,782.2
1632,8,2.2,1231.1,778.2
1633,41,4.1,1390.2,780.3
1634,267,2.0,308.2,789.9
1635,2,2.0,821.5,779.0
1636,169,2.2,1115.8,786.5
1637,39,2.6,1217.3,781.7
1638,48,2.2,1404.1,782.0
1639,2,1.5,268.5,780.0
1640,3,2.0,832.2,779.8
1641,142,30.9,1178.3,785.1
1642,52,2.7,1324.7,784.2
1643,13,2.0,389.9,782.3
1644,15,1.5,716.8,784.1
1645,143,2.0,258.3,790.3
1646,9,1.8,723.8,783.6
1647,12,1.9,853.4,783.8
1648,90,5.4,1286.5,789.3
1649,7,2.0,267.8,784.5
1650,25,2.2,820.2,787.3
1651,13,1.9,857.7,785.4
1652,14,2.4,1156.4,785.6
1653,43,2.1,1350.5,787.2
1654,193,30.6,755.8,791.6
1655,140,11.5,1311.8,790.2
1656,23,2.7,1375.9,786.9
1657,14,2.5,1264.7,787.9
1658,33,2.4,1337.9,788.0
1659,52,1.9,721.9,792.4
1660,102,2.7,773.3,793.3
1661,126,2.5,908.6,796.8
1662,57,3.8,953.3,795.0
1663,19,2.5,1248.0,791.1
1664,44,2.1,1359.6,791.7
1665,3,2.0,868.8,792.2
1666,48,2.5,1152.3,795.4
1667,70,2.6,1332.0,796.1
1668,39,24.8,922.1,795.3
1669,62,4.5,1406.3,796.6
1670,60,4.8,1425.8,796.1
1671,250,2.0,326.9,801.6
1672,89,2.0,421.1,798.6
1673,1,2.0,865.5,794.5
1674,15,2.5,1276.8,797.2
1675,126,25.6,923.1,804.3
1676,56,2.1,409.9,802.3
1677,31,2.1,1390.6,802.1
