 ,Area,Mean,X,Y
852,197,5.4,74.4,458.9
853,30,2.3,800.0,451.6
854,98,2.0,812.8,453.3
855,150,2.6,1131.0,456.7
856,46,1.9,657.2,453.5
857,57,3.3,409.3,455.4
858,82,2.3,1011.5,456.2
859,130,2.3,1295.9,458.3
860,5,2.6,999.9,453.7
861,25,2.7,1102.3,454.0
862,10,2.3,1342.8,454.0
863,97,2.1,255.4,460.6
864,5,3.0,617.1,455.7
865,10,1.8,267.0,456.5
866,46,194.8,596.6,458.9
867,140,2.5,1072.7,462.3
868,2,2.0,1235.5,456.0
869,159,2.3,1280.8,461.5
870,225,3.2,103.7,463.3
871,61,2.2,947.1,461.0
872,7,2.1,1347.4,458.1
873,13,2.0,973.9,459.1
874,102,2.2,1005.7,466.8
875,14,1.9,318.4,460.5
876,191,2.0,778.0,464.7
877,106,2.2,1055.4,463.5
878,131,2.4,1097.2,465.2
879,89,3.2,1164.4,463.0
880,22,2.2,324.9,462.5
881,181,2.2,558.8,467.1
882,108,5.3,1401.5,466.4
883,55,2.5,270.4,465.3
884,131,2.1,544.3,471.3
885,385,2.4,1358.3,472.0
886,167,3.5,1384.7,469.2
887,91,2.0,337.7,468.8
888,2,2.0,519.5,464.0
889,42,2.1,956.8,467.5
890,23,2.1,750.6,466.8
891,139,3.9,392.3,472.0
892,4,2.8,1248.5,467.0
893,21,2.4,938.7,471.2
894,57,2.5,1111.9,470.0
895,21,2.8,1194.9,468.8
896,8,2.2,1318.5,469.0
897,32,31.1,629.9,473.1
898,173,2.5,1041.2,475.2
899,171,3.3,100.0,476.1
900,35,2.4,1019.1,473.7
901,125,2.6,1295.4,476.5
902,166,34.0,15.1,480.8
903,52,2.1,506.4,477.8
904,71,3.9,1124.7,476.5
905,49,6.4,1405.9,475.4
906,100,2.0,264.6,477.4
907,258,3.3,54.4,482.9
908,30,2.1,418.5,478.8
909,91,4.6,1145.6,481.9
910,83,2.0,252.1,481.0
911,6,2.7,407.0,476.5
912,186,2.2,660.6,484.2
913,47,2.5,1072.1,478.7
914,74,2.5,1079.1,482.6
915,47,2.2,334.1,481.5
916,151,2.3,814.8,482.8
917,157,2.9,1160.8,484.7
918,122,3.6,1212.1,482.1
919,209,2.1,795.2,488.3
920,8,2.8,1026.6,479.6
921,86,2.3,548.7,482.7
922,165,2.1,575.0,489.0
923,1,2.0,870.5,480.5
924,64,2.4,897.3,485.8
925,99,2.5,1109.0,484.0
926,56,2.6,1241.6,484.3
927,8,2.0,692.1,482.4
928,41,173.8,1394.7,483.6
929,3,2.0,997.2,482.8
930,495,2.2,148.1,495.4
931,56,2.1,315.5,488.2
932,175,2.4,1282.5,490.6
933,36,2.3,924.6,487.2
934,9,2.4,1433.5,485.5
935,77,2.5,940.8,490.4
936,44,6.8,1131.4,488.6
937,29,166.0,1403.0,488.6
938,23,3.3,493.2,488.5
939,97,3.4,1235.1,492.1
940,14,3.5,1306.9,488.2
941,47,2.1,269.8,490.2
942,174,2.4,327.8,495.3
943,83,2.1,615.1,492.0
944,61,2.2,1333.5,492.0
945,1,171.0,1398.5,488.5
946,46,1.9,693.0,492.5
947,53,2.6,1030.7,494.0
948,170,6.2,1180.8,497.1
949,72,3.1,1420.7,495.4
950,17,2.6,1020.0,493.9
951,48,5.6,1127.8,494.3
952,77,2.6,558.6,495.6
953,207,40.7,751.0,498.6
954,218,3.6,770.1,499.4
955,4,162.8,1202.0,492.0
956,2,2.5,438.0,492.5
957,98,3.2,879.4,498.8
958,52,2.2,971.6,497.2
959,72,2.0,669.1,497.8
960,163,6.2,1374.2,499.0
961,74,21.2,1406.2,499.6
962,211,2.5,413.5,505.5
963,72,2.2,956.0,499.1
964,18,2.5,1090.3,497.2
965,5,3.6,1311.9,496.3
966,204,2.8,386.7,504.8
967,66,2.2,911.9,501.5
968,175,2.2,654.3,506.1
969,198,2.4,1297.6,505.9
970,216,2.1,525.9,504.1
971,99,2.5,892.8,504.4
972,13,2.2,924.1,500.5
973,17,2.1,679.7,501.6
974,22,2.1,997.5,501.4
975,43,2.8,1062.9,503.9
976,181,2.1,563.6,510.9
977,165,28.6,1227.0,508.8
978,12,2.0,922.8,506.2
979,92,2.1,940.1,511.3
980,16,2.9,1338.4,508.9
981,50,2.6,289.4,511.7
982,75,1.9,711.0,511.8
983,71,2.2,962.1,510.6
984,135,2.8,1133.5,513.5
985,226,2.5,1431.5,515.7
986,6,2.3,1011.7,508.8
987,66,2.1,632.1,516.7
988,121,2.6,681.4,517.4
989,182,1.9,813.8,516.6
990,28,2.7,1073.0,512.1
991,53,4.2,1203.6,513.2
992,22,76.0,1354.8,511.4
993,12,71.8,467.8,512.4
994,14,2.7,613.1,512.6
995,192,3.2,1061.3,518.0
996,145,3.3,1148.2,518.8
997,149,2.3,1415.9,518.5
998,17,74.4,457.5,515.0
999,7,2.1,1313.1,515.2
1000,154,6.2,1370.6,517.2
1001,88,2.2,1399.3,519.2
1002,177,2.1,702.4,523.6
1003,32,78.2,1345.2,517.7
1004,284,2.2,576.1,525.1
1005,210,2.8,1225.7,526.4
1006,10,2.2,1285.5,518.3
1007,85,3.2,419.9,522.7
1008,150,2.0,839.2,526.8
1009,19,2.2,1315.5,519.3
1010,10,2.0,339.3,520.0
1011,89,100.9,1031.9,522.4
1012,37,2.6,536.7,522.0
1013,91,2.1,947.3,523.5
1014,152,2.4,998.9,525.6
1015,104,2.5,1107.0,523.1
1016,146,2.0,722.8,528.2
1017,77,1.8,795.6,526.1
1018,146,2.3,1239.0,528.1
1019,16,3.2,398.9,524.6
1020,27,2.1,297.8,525.9
1021,177,2.0,673.5,529.9
1022,22,2.0,612.3,526.6
1023,191,2.1,967.5,532.1
1024,57,45.1,1134.1,528.5
1025,97,104.1,1351.6,530.4
1026,88,2.0,764.6,532.0
1027,45,2.5,1075.5,529.6
1028,115,23.1,468.4,531.6
1029,58,5.9,1194.1,529.9
1030,60,2.5,1383.5,532.3
1031,29,2.9,414.4,530.6
1032,16,136.3,446.2,530.5
1033,53,3.7,1366.8,531.3
1034,134,3.8,269.8,536.2
1035,91,2.1,508.2,538.7
1036,225,2.3,712.0,538.0
1037,65,124.6,386.1,536.5
1038,211,2.4,561.4,543.5
1039,156,1.8,804.6,538.8
1040,172,3.2,1035.6,539.2
1041,45,2.8,1093.5,537.0
1042,99,45.1,1129.5,538.6
1043,23,2.0,644.5,535.3
1044,176,2.0,746.0,541.8
1045,31,2.4,995.9,536.7
1046,145,3.9,1109.7,541.9
1047,101,2.6,1420.0,538.6
1048,60,3.6,1063.5,538.9
1049,119,2.4,1400.0,541.7
1050,2,130.0,444.0,536.5
1051,2,2.5,1260.0,536.5
1052,60,2.9,876.5,541.0
1053,7,4.0,1168.8,537.9
1054,46,2.7,1321.9,540.1
1055,16,2.9,1365.9,539.1
1056,65,4.1,329.6,542.2
1057,39,2.1,891.6,541.6
1058,65,2.9,1214.6,543.1
1059,47,1.9,765.6,542.5
1060,38,2.8,542.4,542.6
1061,66,86.3,1334.5,544.7
1062,26,2.1,521.7,544.2
1063,57,2.0,693.3,546.4
1064,7,2.1,921.9,543.4
1065,1,3.0,1368.5,542.5
1066,7,2.7,363.2,544.4
1067,11,2.3,528.8,544.7
1068,84,3.5,1054.8,549.2
1069,84,4.6,404.8,548.3
1070,18,2.1,605.8,546.2
1071,218,2.5,957.8,554.1
1072,76,4.3,1091.9,549.5
1073,2,2.0,1265.5,545.0
1074,120,2.5,226.6,552.0
1075,87,2.2,243.6,552.1
1076,174,1.8,786.0,555.5
1077,129,2.5,1238.6,550.9
1078,57,2.3,288.7,550.4
1079,61,2.2,484.0,550.8
1080,103,2.6,213.2,554.8
1081,130,2.2,593.5,552.6
1082,72,2.6,718.7,553.8
1083,370,8.5,1076.0,556.8
1084,53,115.5,1189.9,551.1
1085,98,2.6,197.5,554.3
1086,9,2.0,608.7,550.2
1087,40,38.4,865.4,552.2
1088,1,2.0,997.5,548.5
1089,18,2.0,1408.2,549.9
1090,181,100.7,422.3,558.9
1091,94,4.3,1269.2,557.4
1092,51,2.6,1371.4,556.0
1093,76,2.5,735.2,558.1
1094,69,2.5,548.6,554.8
1095,23,2.0,846.1,555.6
1096,20,215.6,1135.3,554.0
1097,74,37.0,1149.8,556.7
1098,57,34.6,1160.4,555.7
1099,37,2.9,582.7,557.4
1100,63,2.2,937.8,556.8
1101,3,2.3,1296.8,553.8
1102,82,2.4,274.5,560.1
1103,88,115.4,385.7,558.3
1104,95,2.3,980.2,560.9
1105,7,2.3,996.5,555.2
1106,106,10.1,1314.2,559.2
1107,85,4.2,404.1,560.8
1108,26,172.8,1104.4,561.0
1109,94,4.2,1253.9,563.5
1110,26,226.0,1132.6,560.8
1111,48,2.0,257.6,564.4
1112,149,7.4,446.5,565.9
1113,2,1.5,645.5,560.0
1114,9,5.8,1041.2,560.5
1115,65,4.0,876.5,568.3
1116,119,10.8,1319.1,568.3
1117,195,3.4,373.4,573.7
1118,8,2.2,1029.4,565.0
1119,8,1.9,620.6,565.4
1120,33,5.4,1209.3,568.9
1121,38,2.1,767.2,568.7
1122,71,154.8,1094.6,571.8
1123,112,111.6,574.8,573.6
1124,71,2.1,646.2,572.3
1125,219,2.9,1014.0,575.2
1126,209,10.7,1184.4,572.7
1127,83,2.5,328.6,574.7
1128,79,2.9,984.7,573.4
1129,47,183.3,1049.8,572.9
1130,88,2.6,305.3,575.4
1131,86,2.3,315.2,575.7
1132,60,1.9,690.6,574.2
1133,68,2.0,704.1,573.4
1134,56,1.9,759.9,574.2
1135,62,2.3,962.6,572.4
1136,70,2.4,824.5,575.7
1137,37,233.8,1164.4,572.4
1138,84,8.7,1124.3,576.9
1139,231,2.7,1275.1,577.7
1140,35,4.7,422.5,575.1
1141,15,2.0,934.4,573.8
1142,83,4.3,1141.5,576.3
1143,120,10.4,1296.2,578.3
1144,21,3.1,545.2,575.7
1145,215,2.4,725.5,579.0
1146,219,3.2,1196.6,582.6
1147,22,2.0,1404.7,577.0
1148,69,1.9,670.4,580.4
1149,461,202.5,1236.7,587.3
1150,98,2.9,1038.2,584.9
1151,122,71.6,1332.3,584.6
1152,29,130.6,1366.5,579.8
1153,60,2.2,496.0,582.4
1154,4,2.5,605.5,578.8
1155,67,2.6,398.8,583.8
1156,76,3.4,1134.0,583.5
1157,88,11.0,1306.3,584.9
1158,1,2.0,347.5,580.5
1159,4,3.0,426.5,581.2
1160,81,3.0,556.7,585.0
1161,179,6.0,1179.3,588.4
1162,4,2.0,528.0,583.0
1163,174,3.5,635.1,591.5
1164,221,2.2,740.2,590.5
1165,56,4.5,875.6,586.9
1166,110,3.2,1024.9,587.3
1167,243,3.0,1267.0,593.5
1168,52,2.0,232.0,587.8
1169,105,3.4,1113.6,589.1
1170,57,121.0,458.7,590.9
1171,64,8.7,854.2,589.9
1172,74,70.4,135.0,592.3
1173,204,1.9,761.1,593.7
1174,206,1.9,778.8,597.5
1175,61,47.2,982.2,591.6
1176,64,3.1,1089.8,590.5
1177,98,12.4,1152.5,593.6
1178,111,3.7,1058.0,595.9
1179,158,2.2,1428.4,595.2
1180,45,3.5,1134.6,592.9
1181,81,2.2,341.3,596.3
1182,86,54.2,1000.4,595.3
1183,224,2.0,72.7,598.7
1184,11,2.3,397.6,593.1
1185,115,2.8,1072.2,595.6
1186,55,20.4,165.7,595.7
1187,21,2.2,301.3,594.7
1188,217,2.3,259.3,603.0
1189,21,3.3,571.9,595.2
1190,38,2.2,1328.3,599.6
1191,11,2.3,307.1,596.4
1192,108,2.3,349.5,602.4
1193,9,2.6,587.3,597.4
1194,108,2.5,1042.5,601.9
1195,53,2.5,398.9,601.9
1196,105,2.7,1025.7,601.6
1197,1,3.0,669.5,597.5
1198,90,2.1,722.1,602.3
1199,6,2.0,373.7,599.3
1200,246,2.2,106.1,608.2
1201,4,2.0,370.0,601.0
1202,13,2.7,418.9,602.1
1203,1,3.0,567.5,600.5
1204,6,2.5,571.3,601.2
1205,106,4.7,1109.3,605.4
1206,5,2.2,277.7,601.9
1207,97,3.0,1143.8,606.3
1208,165,2.7,1294.0,607.7
1209,146,2.1,1355.5,609.1
1210,246,2.1,1378.3,611.9
1211,82,2.7,475.2,607.4
1212,51,2.6,1069.8,605.0
1213,13,4.0,1086.1,604.9
1214,105,3.2,1161.2,609.2
1215,48,2.0,46.0,610.8
1216,87,2.7,998.7,610.3
1217,276,4.5,1252.6,615.5
1218,62,2.1,494.5,610.7
1219,7,2.0,1410.5,606.2
1220,65,2.2,378.4,609.5
1221,37,2.0,734.1,609.7
1222,19,3.1,1190.1,609.4
1223,96,2.0,37.3,612.1
1224,169,2.1,643.0,615.4
1225,84,4.6,1120.5,612.7
1226,20,2.2,952.4,610.2
1227,107,2.7,1014.8,613.2
1228,2,2.0,1401.0,608.5
1229,10,2.0,1407.0,612.0
1230,111,5.1,148.6,618.0
1231,31,2.2,183.2,613.5
1232,62,2.2,354.1,613.8
1233,1,2.0,874.5,610.5
1234,99,2.5,1030.5,615.4
1235,88,2.0,708.5,615.8
1236,62,43.0,977.9,615.5
1237,74,4.0,290.2,618.5
1238,85,70.4,1178.1,619.5
1239,34,3.1,438.4,617.4
1240,4,2.5,472.0,614.0
1241,110,6.2,1229.8,618.0
1242,1,4.0,1191.5,614.5
1243,114,97.7,136.6,623.4
1244,39,28.3,228.7,619.4
1245,67,123.0,1105.7,621.7
1246,115,8.9,1149.6,623.1
1247,260,2.2,22.3,626.6
1248,80,12.3,160.3,624.4
1249,129,14.0,449.1,627.7
1250,198,2.2,1281.6,627.9
1251,17,2.5,261.1,623.4
1252,84,44.8,1052.8,625.5
1253,133,58.9,278.8,632.1
1254,10,2.0,619.5,625.0
1255,308,2.0,779.5,632.2
1256,98,72.7,1133.1,628.4
1257,84,2.1,483.4,628.9
1258,1,3.0,55.5,625.5
1259,66,1.9,706.5,628.2
1260,159,2.1,73.0,635.2
1261,255,6.9,102.3,635.2
1262,11,2.2,312.6,628.2
1263,31,1.9,867.2,628.9
1264,35,2.1,930.9,629.9
1265,30,36.7,963.2,628.7
1266,65,2.6,1207.7,630.0
1267,10,2.0,61.0,629.0
1268,68,2.3,317.1,636.4
1269,75,2.1,549.1,633.3
1270,195,2.4,1246.2,635.7
1271,90,3.1,1030.1,636.3
1272,39,2.3,373.3,632.9
1273,51,2.3,603.9,633.7
1274,220,5.8,1002.2,640.7
1275,86,2.6,343.3,636.5
1276,80,2.4,990.7,636.6
1277,6,1.8,834.3,634.3
1278,1,2.0,182.5,635.5
1279,85,2.6,358.9,641.9
1280,12,2.2,910.8,637.2
1281,101,4.2,1105.1,640.7
1282,112,2.5,140.0,644.2
1283,78,2.1,515.5,641.7
1284,22,1.8,764.8,639.3
1285,1,3.0,928.5,637.5
1286,24,2.6,184.3,641.8
1287,58,34.1,244.7,644.6
1288,3,36.0,407.8,641.2
1289,24,2.6,667.4,643.7
1290,233,2.2,645.8,649.0
1291,100,2.0,746.5,646.4
1292,228,2.5,1202.7,650.1
1293,115,68.9,1122.8,648.5
1294,8,2.0,179.2,645.2
1295,81,2.4,377.9,647.5
1296,244,2.3,1243.2,650.7
1297,208,3.9,284.6,654.3
1298,75,2.1,696.3,650.4
1299,234,2.1,41.7,652.7
1300,100,2.6,727.5,651.8
1301,137,32.1,1068.7,650.7
1302,56,2.1,526.8,651.9
1303,67,2.1,548.1,649.3
1304,85,1.9,683.4,651.7
1305,107,2.7,1034.8,652.9
1306,22,2.0,338.5,649.6
1307,7,1.7,569.2,648.5
1308,39,2.4,260.7,650.3
1309,52,2.4,436.6,652.8
1310,2,2.5,963.5,649.0
1311,109,2.2,132.3,654.8
1312,22,2.0,507.7,652.4
1313,31,2.1,514.8,653.5
1314,8,2.0,667.4,651.4
1315,40,2.2,117.0,655.6
1316,15,2.2,171.4,654.8
1317,248,2.3,17.3,663.8
1318,215,3.9,260.2,662.4
1319,246,2.9,748.7,663.0
1320,194,120.7,231.0,664.2
1321,1,2.0,570.5,655.5
1322,49,2.3,147.2,661.3
1323,7,3.1,217.1,661.6
1324,237,70.5,717.7,666.0
1325,39,2.3,445.6,662.9
1326,24,2.7,1171.4,662.6
1327,260,2.1,1281.2,668.8
1328,23,2.5,205.8,663.7
1329,20,2.1,528.8,664.2
1330,76,63.6,997.2,667.9
1331,90,2.5,380.7,668.8
1332,148,2.9,682.5,671.4
1333,58,2.4,970.0,666.0
1334,92,3.5,1021.1,668.6
1335,218,2.3,193.7,672.3
1336,211,2.3,468.8,671.9
1337,47,15.0,896.0,667.6
1338,87,83.7,1066.7,668.5
1339,2,2.5,95.0,666.5
1340,222,2.3,67.2,675.2
1341,18,2.1,89.6,670.0
1342,1,2.0,99.5,667.5
1343,99,2.3,118.8,674.1
1344,189,2.1,289.7,677.4
1345,22,36.9,402.8,672.3
1346,105,3.0,1047.4,674.2
1347,97,2.6,1094.7,675.5
1348,150,2.7,1110.1,678.7
1349,178,2.9,1128.8,678.5
1350,214,4.3,215.3,683.3
1351,28,2.4,277.2,678.3
1352,57,2.2,427.3,678.3
1353,132,5.0,1149.8,683.0
1354,59,2.8,172.3,681.1
1355,75,2.3,53.1,682.1
1356,90,3.4,130.9,683.8
1357,111,4.5,725.6,682.4
1358,216,96.4,1204.4,684.9
1359,26,2.2,488.5,680.3
1360,78,61.7,152.7,684.2
1361,220,2.8,11.0,688.5
1362,53,2.3,44.6,683.7
1363,13,2.1,495.3,682.0
1364,54,2.1,513.3,684.3
1365,1,2.0,280.5,682.5
1366,87,2.5,85.5,690.7
1367,91,2.6,243.8,690.3
1368,1,1.0,638.5,684.5
1369,99,66.2,977.4,690.7
1370,85,2.4,1250.2,691.3
1371,205,3.0,40.9,695.5
1372,92,4.2,1006.1,690.7
1373,85,2.7,103.3,692.1
1374,141,6.9,395.8,691.9
1375,192,2.3,55.1,696.7
1376,88,2.2,459.2,693.5
1377,67,40.9,176.9,696.0
1378,23,2.0,528.6,691.4
1379,102,94.0,1147.2,695.5
1380,6,2.0,288.5,694.2
1381,97,2.2,570.7,697.9
1382,36,2.6,114.9,697.2
1383,39,2.3,262.8,700.3
1384,149,2.6,592.9,701.1
1385,31,1.9,628.9,697.8
1386,3,2.3,636.8,695.8
1387,122,2.2,714.9,700.7
1388,138,3.8,1050.0,702.4
1389,106,55.6,1061.8,702.9
1390,13,2.8,189.7,699.7
1391,95,3.7,1082.0,704.1
1392,34,3.8,124.2,701.3
1393,24,2.3,229.5,699.3
1394,91,2.3,246.1,703.8
1395,74,2.3,562.6,703.2
1396,3,2.0,686.2,698.8
1397,105,2.0,1032.1,704.3
1398,19,2.7,1177.3,700.9
1399,80,40.3,25.8,704.3
1400,83,2.6,95.8,705.5
1401,76,28.8,131.2,705.4
1402,28,2.6,237.0,702.1
1403,59,114.5,1117.5,706.5
1404,76,2.2,487.0,706.0
1405,4,2.0,688.0,702.0
1406,110,2.3,704.0,708.4
1407,80,2.1,631.0,707.6
1408,101,2.5,107.6,707.8
1409,31,2.3,211.5,707.3
1410,15,2.3,286.9,706.1
1411,99,2.3,231.4,714.9
1412,4,2.5,378.2,707.5
1413,11,2.7,1171.9,709.0
1414,79,3.9,502.4,712.2
1415,82,2.7,535.2,713.3
1416,199,2.1,413.7,720.1
1417,92,48.1,34.5,718.0
1418,3,3.0,152.5,713.5
1419,181,3.3,360.8,719.2
1420,50,2.6,55.7,717.7
1421,15,2.2,209.0,715.2
1422,8,2.0,286.8,714.6
1423,1,3.0,77.5,714.5
1424,90,3.2,98.0,720.1
1425,78,2.0,690.4,719.2
1426,97,2.1,1030.2,722.7
1427,33,2.8,72.7,719.3
1428,195,3.7,109.9,724.8
1429,200,2.5,305.0,728.3
1430,51,2.2,444.2,721.0
1431,5,2.6,174.9,720.7
1432,127,6.1,732.0,726.2
1433,181,3.1,14.7,729.0
1434,79,2.3,348.3,727.3
1435,39,2.3,668.0,724.1
1436,39,2.1,201.1,725.4
1437,186,2.4,526.2,733.0
1438,34,2.3,332.1,725.8
1439,93,3.2,507.6,727.8
1440,86,3.0,646.9,729.5
1441,216,2.1,390.4,734.5
1442,96,71.2,1112.9,730.5
1443,207,2.6,552.2,734.0
1444,83,57.8,83.3,731.2
1445,83,2.2,1055.6,732.2
1446,90,3.5,38.1,732.8
1447,3,36.7,154.2,728.8
1448,12,55.5,92.0,731.2
1449,137,2.3,255.8,736.0
1450,8,35.1,148.4,732.4
1451,8,3.8,639.4,735.2
1452,39,23.7,1077.7,737.3
1453,75,2.8,52.8,738.1
1454,15,2.9,133.8,737.0
1455,66,2.6,293.5,739.8
1456,13,2.3,127.7,737.3
1457,19,2.2,373.8,736.9
1458,86,19.7,708.7,745.0
1459,71,4.5,150.3,742.9
1460,38,2.2,214.9,743.1
1461,32,2.2,375.1,743.4
1462,191,2.0,434.7,749.8
1463,10,23.6,1085.0,741.5
1464,81,3.3,108.2,746.5
1465,39,2.2,184.3,746.0
1466,12,2.8,554.8,746.7
1467,12,2.8,676.3,746.6
1468,80,5.6,298.6,752.8
1469,9,3.7,624.4,747.7
1470,20,2.6,123.7,750.0
1471,52,2.6,39.0,752.9
1472,12,2.2,225.0,749.8
1473,36,27.3,323.3,752.9
1474,99,2.9,527.6,754.5
1475,61,2.7,60.9,752.7
1476,49,2.1,364.6,753.6
1477,221,2.1,382.2,759.4
1478,6,2.0,512.0,750.5
1479,285,11.5,312.1,762.3
1480,36,2.1,417.9,753.3
1481,22,2.6,225.0,755.3
1482,89,3.0,112.6,758.3
1483,71,2.7,279.4,759.6
1484,1,3.0,507.5,754.5
1485,118,2.8,554.5,759.5
1486,202,2.6,18.9,765.1
1487,112,46.1,638.4,763.0
1488,7,5.4,120.2,758.6
1489,16,2.2,266.7,760.1
1490,16,2.7,75.6,760.8
1491,149,2.0,436.5,765.1
1492,97,2.1,1084.0,764.7
1493,86,3.3,49.9,766.0
1494,3,2.3,81.5,761.5
1495,10,4.6,138.7,761.5
1496,54,2.9,98.7,766.2
1497,10,3.5,727.9,762.7
1498,182,2.5,170.5,772.3
1499,24,7.1,593.4,766.8
1500,3,2.7,159.2,767.2
1501,104,3.2,552.9,771.3
1502,40,3.2,70.5,770.9
1503,2,2.5,102.5,769.0
1504,89,3.7,38.9,774.0
1505,2,3.0,157.0,769.5
1506,205,2.6,375.0,778.7
1507,32,140.3,652.2,773.8
1508,63,2.6,86.2,776.2
1509,15,2.5,289.7,773.2
1510,187,2.9,334.2,778.0
1511,28,2.2,361.4,774.6
1512,59,46.0,621.5,774.7
1513,2,3.0,237.0,772.5
1514,5,2.0,450.3,773.1
1515,214,2.2,404.7,781.9
1516,34,2.5,535.9,775.5
1517,37,2.5,544.4,776.5
1518,5,2.6,248.7,775.1
1519,41,3.7,107.8,778.5
1520,4,2.8,683.0,777.0
1521,81,2.3,522.5,781.6
1522,56,137.9,579.8,783.2
1523,87,3.6,50.2,785.4
1524,186,2.6,260.9,786.5
1525,7,4.0,198.5,781.2
1526,85,3.5,36.2,785.9
1527,110,4.2,216.5,786.0
1528,175,2.6,236.2,790.2
1529,190,2.6,305.0,794.3
1530,7,2.0,471.8,785.1
1531,9,5.6,594.2,785.6
1532,15,2.2,72.4,787.7
1533,1,2.0,77.5,787.5
1534,197,2.6,152.6,797.8
1535,92,2.8,614.9,793.3
1536,170,3.0,176.5,794.7
1537,5,2.8,527.7,788.9
1538,182,3.7,17.7,798.5
1539,50,3.2,123.8,797.4
1540,47,2.8,132.4,795.4
1541,50,25.1,494.5,797.7
1542,30,2.1,417.1,798.3
1543,88,2.7,278.7,801.3
1544,9,7.7,716.2,797.1
1545,88,3.6,37.3,801.0
1546,1,2.0,101.5,797.5
1547,7,3.6,220.8,798.9
1548,8,1.8,455.8,798.6
1549,18,5.6,216.6,802.3
1550,72,2.6,61.9,805.6
1551,183,2.7,330.8,806.2
1552,8,48.1,361.4,803.0
1553,163,2.6,311.0,810.4
1554,96,2.1,413.4,808.9
1555,4,3.2,221.0,804.0
1556,105,51.3,576.4,811.5
1557,73,52.1,556.3,809.0
1558,36,3.0,52.9,808.1
1559,56,2.5,124.5,809.4
1560,22,7.4,197.7,809.9
1561,103,2.3,118.2,815.3
1562,34,3.5,46.3,814.1
1563,143,2.6,249.1,818.5
1564,15,2.7,272.4,812.1
1565,104,13.8,609.1,816.8
1566,90,29.6,504.4,815.9
1567,181,3.1,368.3,821.9
1568,43,2.6,232.0,817.7
1569,38,15.8,629.3,818.0
1570,4,3.0,198.5,816.0
1571,16,45.2,348.3,817.9
1572,32,2.1,418.4,820.1
1573,263,2.1,678.8,829.2
1574,11,2.9,189.8,819.4
1575,72,4.1,39.0,824.5
1576,183,2.8,291.3,828.2
1577,51,2.8,554.0,824.4
1578,11,43.2,354.7,822.6
1579,254,2.7,67.4,829.0
1580,151,2.5,112.3,828.2
1581,54,2.9,220.6,824.4
1582,4,4.2,335.0,822.0
1583,47,5.2,588.0,825.3
1584,71,15.5,630.1,826.3
1585,44,2.5,318.5,826.9
1586,96,2.9,703.1,826.8
1587,5,1.8,167.7,825.5
1588,84,2.9,307.0,828.9
1589,20,2.0,413.8,826.2
1590,5,2.2,465.3,826.5
1591,63,3.7,33.4,833.0
1592,35,4.0,583.8,831.8
1593,169,2.7,165.2,837.1
1594,23,2.8,202.6,834.0
1595,15,2.5,549.6,833.1
1596,32,2.6,238.9,836.1
1597,106,2.5,632.6,837.1
1598,103,2.5,562.8,838.3
1599,243,2.2,688.9,844.9
1600,131,2.6,82.1,842.9
1601,12,2.6,233.3,835.4
1602,214,2.8,436.7,843.6
1603,104,2.7,719.8,841.0
1604,5,2.4,86.9,836.7
1605,106,2.4,257.2,840.4
1606,182,2.1,510.6,845.3
1607,1,3.0,139.5,837.5
1608,59,3.0,145.6,842.7
1609,178,2.8,292.3,846.0
1610,73,3.4,607.6,846.2
1611,172,3.4,269.7,849.5
1612,54,3.7,30.5,846.6
1613,9,4.2,45.6,845.2
1614,48,2.5,244.0,848.1
1615,150,3.4,311.5,851.6
1616,182,2.2,662.4,854.9
1617,110,3.9,23.1,853.3
1618,4,115.0,216.0,846.0
1619,42,2.0,488.3,848.0
1620,200,3.5,155.6,853.3
1621,24,2.5,179.7,849.4
1622,117,3.2,566.3,854.3
1623,186,2.7,75.9,859.0
1624,35,2.5,185.0,855.2
1625,9,113.2,219.9,852.9
1626,39,2.8,239.0,856.4
1627,62,2.5,253.0,856.5
1628,186,3.6,334.0,863.4
1629,206,2.8,427.3,860.1
1630,8,2.5,243.6,855.4
1631,12,2.2,261.6,857.3
1632,144,3.0,282.7,864.5
1633,187,3.0,398.8,866.1
1634,23,3.5,630.5,858.5
1635,18,2.3,125.8,860.4
1636,29,2.4,377.4,861.4
1637,155,38.6,1420.6,865.7
1638,24,3.2,199.5,861.8
1639,181,2.7,94.8,869.4
1640,92,26.5,548.3,865.8
1641,4,5.0,223.0,862.0
1642,49,3.6,625.4,866.1
1643,158,3.1,58.9,869.4
1644,5,91.4,595.1,863.3
1645,7,2.3,447.5,864.5
1646,17,2.4,121.4,865.5
1647,19,119.4,315.2,869.1
1648,5,114.2,319.7,866.9
1649,197,2.5,348.5,875.8
1650,43,2.7,235.3,872.6
1651,49,2.7,208.8,872.9
1652,234,2.1,674.5,876.7
1653,64,7.9,287.9,874.5
1654,220,3.0,378.0,878.3
1655,157,2.8,117.6,876.8
1656,44,2.4,264.5,876.8
1657,2,93.0,587.0,871.5
1658,34,64.0,12.1,875.6
1659,227,3.1,29.4,883.9
1660,186,2.7,76.3,880.3
1661,10,125.8,313.6,874.3
1662,188,2.6,133.6,881.8
1663,61,3.0,457.0,878.3
1664,229,2.3,521.7,883.8
1665,272,16.3,639.5,883.8
1666,25,2.9,448.6,878.9
1667,100,12.6,293.7,883.3
1668,6,2.3,241.0,880.0
1669,101,2.8,186.3,885.7
1670,157,3.2,330.0,885.8
