 ,Area,Mean,X,Y
863,222,3.3,685.1,718.3
864,82,3.0,768.0,714.8
865,66,2.0,269.2,713.9
866,92,2.3,308.3,717.1
867,28,3.1,527.2,714.3
868,185,7.9,117.1,717.5
869,122,3.0,375.0,718.0
870,218,2.8,613.6,718.8
871,178,2.5,1171.7,719.0
872,204,4.0,29.1,720.1
873,133,54.9,721.8,718.5
874,91,2.1,252.5,719.0
875,118,3.0,579.3,718.7
876,32,2.4,1253.5,716.7
877,190,15.8,75.4,721.8
878,155,3.0,596.6,720.8
879,182,2.3,155.8,724.4
880,10,2.9,297.0,716.8
881,159,3.3,505.4,720.5
882,84,4.6,361.0,720.6
883,62,2.7,419.8,720.3
884,631,2.9,651.5,731.5
885,126,11.1,734.6,722.8
886,160,2.9,11.7,724.0
887,133,4.2,457.6,725.0
888,100,232.4,91.4,723.3
889,6,2.2,1240.0,720.8
890,362,3.3,485.3,732.1
891,50,3.1,529.8,727.1
892,9,12.0,1396.2,723.5
893,115,9.9,61.8,728.8
894,68,137.2,43.5,730.0
895,157,2.5,141.8,733.6
896,23,2.3,312.1,727.4
897,100,3.4,746.3,729.5
898,232,4.6,213.6,733.4
899,30,3.9,347.6,728.6
900,90,34.1,101.8,732.1
901,157,3.8,827.1,734.6
902,35,2.2,172.8,732.3
903,77,6.9,434.8,731.6
904,9,4.6,514.7,730.9
905,76,2.9,763.0,734.9
906,6,5.0,1350.0,731.5
907,76,10.4,81.0,736.4
908,248,2.3,227.2,741.9
909,19,2.8,409.8,733.7
910,53,2.9,793.8,736.9
911,188,3.0,15.0,740.5
912,68,6.9,33.4,740.1
913,57,2.8,373.0,739.4
914,58,2.6,381.5,740.3
915,233,2.2,287.2,743.1
916,18,3.6,580.5,738.0
917,408,3.1,620.6,749.3
918,213,2.3,245.5,746.8
919,16,2.1,180.7,740.1
920,210,10.1,427.9,746.6
921,64,9.8,546.2,743.5
922,765,3.0,1257.0,761.4
923,295,2.9,715.5,749.9
924,25,7.6,565.3,743.0
925,96,2.8,694.6,745.0
926,89,2.8,111.3,744.7
927,195,2.7,187.9,749.3
928,236,3.0,752.4,750.4
929,56,3.4,498.6,747.2
930,115,3.1,63.0,750.2
931,16,77.8,457.7,744.7
932,15,117.1,522.3,747.2
933,174,2.5,87.3,752.4
934,144,2.9,401.4,753.4
935,86,3.0,8.4,755.9
936,93,2.3,147.6,754.6
937,7,2.9,337.5,749.5
938,98,2.8,700.5,755.0
939,115,2.5,1199.3,752.7
940,276,7.4,376.7,763.3
941,55,5.9,585.3,753.9
942,145,3.5,606.5,757.1
943,93,3.2,19.7,754.8
944,101,2.7,128.0,758.3
945,55,83.4,551.2,754.9
946,279,2.3,167.0,762.2
947,64,2.3,322.1,757.1
948,59,78.9,351.2,757.6
949,43,107.5,566.7,756.3
950,304,3.0,664.4,761.2
951,40,65.1,820.4,755.7
952,329,3.0,1356.2,761.4
953,60,8.9,454.6,757.6
954,36,5.9,505.1,760.2
955,272,6.7,524.2,771.5
956,105,2.9,31.6,764.0
957,187,2.6,265.6,765.2
958,57,3.7,416.8,762.1
959,238,3.3,790.3,765.7
960,205,2.6,115.4,769.6
961,174,2.9,193.0,766.1
962,81,7.0,713.8,764.6
963,7,7.3,440.6,762.2
964,296,3.1,1321.4,771.9
965,90,2.8,20.4,767.4
966,62,8.1,468.5,766.9
967,71,2.3,67.6,768.3
968,183,3.2,397.2,769.3
969,104,7.0,451.2,770.0
970,67,5.7,483.9,769.9
971,19,3.2,628.2,768.8
972,91,2.2,132.6,773.3
973,474,2.2,222.5,779.2
974,49,2.2,282.7,773.3
975,6,140.7,542.7,769.5
976,114,9.3,592.2,773.7
977,133,17.3,615.0,784.9
978,56,3.1,688.6,771.9
979,53,5.5,498.0,773.1
980,75,3.2,747.4,775.3
981,88,2.5,313.2,774.8
982,83,2.8,34.8,776.8
983,71,7.0,475.2,775.9
984,91,96.3,361.8,776.7
985,92,3.1,20.5,780.0
986,17,2.9,48.1,775.1
987,62,6.7,417.0,780.3
988,80,2.6,83.1,781.0
989,97,3.3,388.5,783.5
990,74,3.2,642.9,782.2
991,98,2.2,124.4,783.8
992,76,17.2,371.8,782.7
993,27,59.9,717.5,780.5
994,21,3.0,45.2,782.4
995,241,2.2,248.7,788.2
996,15,27.7,490.0,783.4
997,69,2.2,264.4,786.6
998,195,28.6,1280.5,790.4
999,106,2.6,147.9,789.7
1000,64,3.0,764.8,787.2
1001,87,2.6,160.5,789.3
1002,30,2.5,320.3,786.6
1003,30,34.8,557.5,787.6
1004,44,4.4,680.3,788.2
1005,56,46.9,808.9,789.2
1006,186,2.9,26.0,795.5
1007,88,2.8,54.0,792.6
1008,83,2.5,306.2,791.0
1009,132,5.7,409.6,793.2
1010,133,3.7,518.6,793.0
1011,29,35.1,539.2,790.7
1012,46,2.9,106.8,792.7
1013,41,24.8,426.4,791.3
1014,116,5.3,464.4,797.2
1015,161,2.4,183.6,797.3
1016,121,2.5,202.6,795.4
1017,47,5.8,587.5,791.4
1018,92,2.8,67.0,795.7
1019,85,2.6,84.4,795.7
1020,87,18.3,624.7,796.2
1021,38,62.7,695.0,794.2
1022,251,2.9,1344.2,798.2
1023,36,3.1,1377.2,793.3
1024,159,2.5,170.9,799.1
1025,192,8.8,362.8,800.1
1026,62,4.4,392.4,796.2
1027,115,6.2,478.8,799.8
1028,48,4.4,503.7,796.2
1029,30,6.8,444.0,796.5
1030,91,3.4,287.3,799.1
1031,64,2.7,772.2,797.0
1032,55,3.1,1386.8,796.8
1033,113,3.8,526.8,801.4
1034,201,2.7,49.7,804.8
1035,102,3.0,656.7,802.1
1036,79,2.5,130.7,804.7
1037,60,90.0,717.4,801.7
1038,45,16.4,736.7,801.7
1039,161,21.1,598.8,806.3
1040,40,3.2,644.7,803.2
1041,706,80.6,1295.1,816.1
1042,96,2.3,147.9,806.7
1043,106,2.4,217.4,807.4
1044,206,4.4,259.6,813.0
1045,86,5.1,277.8,810.6
1046,94,2.7,27.8,810.1
1047,93,2.5,72.5,809.8
1048,98,2.9,356.0,809.5
1049,159,5.9,420.6,810.9
1050,52,85.5,566.2,807.4
1051,57,5.2,473.7,810.0
1052,336,2.9,1347.2,814.1
1053,238,2.8,239.1,815.0
1054,33,4.2,395.2,809.2
1055,48,4.9,456.4,810.5
1056,31,3.1,517.4,809.2
1057,98,7.1,792.8,810.9
1058,47,3.1,335.0,813.7
1059,139,2.3,165.2,814.8
1060,53,89.9,555.4,811.8
1061,21,5.0,618.0,810.4
1062,177,2.7,199.2,816.5
1063,87,3.2,372.3,817.9
1064,93,2.9,89.3,817.9
1065,16,2.6,106.0,814.2
1066,235,3.0,685.4,824.7
1067,92,3.0,1372.0,818.9
1068,86,2.7,22.5,819.8
1069,83,6.3,298.2,819.4
1070,35,4.8,529.4,817.4
1071,70,21.9,737.8,819.6
1072,83,2.5,359.2,819.1
1073,112,2.9,644.0,821.1
1074,107,4.8,405.8,823.8
1075,218,7.0,716.3,825.0
1076,17,2.8,116.9,820.5
1077,13,3.1,1425.7,819.0
1078,134,14.0,578.6,822.6
1079,83,2.6,41.2,824.9
1080,229,2.4,219.7,828.1
1081,75,5.9,317.3,822.9
1082,136,2.9,669.2,827.1
1083,70,2.8,57.3,829.0
1084,86,2.5,76.0,828.6
1085,53,4.9,440.2,827.3
1086,195,10.1,565.3,833.2
1087,221,6.6,307.6,835.4
1088,77,4.8,606.1,829.8
1089,114,2.2,175.1,830.0
1090,93,6.7,286.4,829.6
1091,19,3.8,335.8,827.3
1092,99,9.1,125.0,830.1
1093,80,2.5,154.7,831.0
1094,200,4.6,414.6,839.5
1095,86,121.3,531.9,835.3
1096,42,5.0,472.0,834.0
1097,167,5.1,766.6,837.1
1098,108,99.7,116.3,839.5
1099,83,3.2,396.5,836.6
1100,171,10.2,519.3,841.2
1101,203,10.4,42.9,840.9
1102,337,6.3,251.4,846.1
1103,81,2.5,84.8,842.0
1104,15,140.7,580.7,837.6
1105,418,5.1,444.0,850.5
1106,57,93.9,18.7,843.1
1107,235,2.3,206.7,849.2
1108,212,2.9,68.5,849.7
1109,97,9.8,129.3,846.3
1110,37,120.1,742.4,845.1
1111,104,2.2,153.7,848.2
1112,103,2.2,181.7,848.3
1113,205,6.9,288.5,851.9
1114,21,2.9,702.6,847.2
1115,105,2.2,165.8,852.3
1116,13,2.8,626.5,847.2
1117,84,94.4,34.3,851.5
1118,80,2.8,396.1,852.7
1119,47,4.1,478.6,851.9
1120,189,9.2,542.4,859.6
1121,61,6.5,567.8,853.4
1122,175,2.5,384.7,864.7
1123,37,5.7,591.8,853.9
1124,65,6.8,311.3,856.9
1125,177,3.1,519.2,861.5
1126,70,3.2,417.4,860.4
1127,233,12.1,737.1,863.0
1128,136,10.1,122.0,863.1
1129,116,2.6,136.6,860.9
1130,158,2.9,235.6,863.5
1131,237,6.9,272.1,867.0
1132,15,41.2,350.0,858.2
1133,74,3.6,463.7,861.6
1134,106,2.9,618.3,863.3
1135,77,4.7,96.9,861.8
1136,203,17.3,26.5,866.5
1137,275,2.4,160.3,871.2
1138,58,3.1,650.5,865.2
1139,58,3.2,441.8,865.8
1140,39,2.8,498.7,865.7
1141,118,7.0,581.8,867.7
1142,82,2.6,402.0,867.5
1143,76,2.9,479.6,867.3
1144,2,3.0,1398.0,863.5
1145,218,5.3,47.7,871.3
1146,5,41.8,354.1,865.3
1147,134,3.2,1412.2,871.9
1148,47,3.2,608.5,869.6
1149,63,7.0,302.1,872.1
1150,121,10.0,535.8,874.3
1151,162,13.4,554.7,877.4
1152,38,177.8,112.9,873.9
1153,248,5.9,652.3,880.6
1154,229,2.8,498.9,882.2
1155,472,2.7,63.7,888.0
1156,23,3.2,622.2,873.8
1157,24,3.7,693.5,875.5
1158,196,2.6,19.6,881.7
1159,76,2.7,482.1,878.6
1160,87,3.4,85.8,880.9
1161,38,2.9,463.1,878.2
1162,256,2.7,425.9,889.3
1163,337,41.5,698.3,893.7
1164,73,6.7,267.9,883.7
1165,237,3.1,1417.9,889.7
1166,73,2.5,408.3,888.0
1167,172,9.0,563.4,892.3
1168,62,21.6,600.2,890.6
1169,101,7.0,301.1,894.1
1170,44,2.7,450.2,891.4
1171,358,50.0,539.6,904.0
1172,98,7.4,630.2,893.1
1173,87,2.6,35.6,894.6
1174,68,24.9,615.0,896.0
1175,45,102.7,664.2,896.5
1176,101,3.0,91.4,900.4
1177,96,6.3,287.3,900.1
1178,88,2.5,385.5,899.9
1179,55,15.8,638.6,900.6
1180,233,2.8,403.8,904.1
1181,72,2.4,355.3,904.9
1182,21,3.0,469.7,900.2
1183,22,3.1,507.0,902.8
1184,406,4.5,574.3,915.0
1185,111,2.6,35.5,905.5
1186,263,2.6,117.5,907.9
1187,362,2.9,448.2,914.4
1188,113,2.4,22.4,907.8
1189,128,2.7,79.5,907.3
1190,51,115.1,611.1,907.1
1191,28,45.8,593.4,907.6
1192,101,2.2,367.6,911.1
1193,104,2.8,434.3,915.2
1194,228,2.6,85.7,920.1
1195,29,3.5,480.2,914.7
1196,238,2.5,62.5,920.6
1197,106,3.0,30.9,918.3
1198,69,3.1,301.2,917.4
1199,144,55.3,659.4,920.2
1200,81,2.5,325.3,917.4
1201,97,2.8,462.1,922.0
1202,6,2.8,916.5,915.0
1203,27,3.5,510.4,920.5
