 ,Area,Mean,X,Y
858,256,2.5,647.0,396.8
859,210,2.7,698.3,395.7
860,56,2.3,326.4,391.9
861,205,2.8,435.6,399.7
862,62,2.8,733.7,395.0
863,120,2.4,1132.5,395.9
864,185,1.7,1042.8,396.8
865,117,76.7,1274.9,399.1
866,237,2.8,416.1,404.1
867,165,1.8,1015.8,399.3
868,286,2.9,1150.1,404.3
869,174,2.2,801.9,400.1
870,315,3.1,1198.9,403.3
871,20,2.5,338.5,400.0
872,292,1.9,1091.0,407.5
873,153,2.7,18.9,404.1
874,204,2.9,490.0,409.0
875,148,2.1,832.5,405.3
876,150,1.7,1332.6,408.7
877,236,2.5,87.0,410.1
878,446,3.4,382.8,414.6
879,160,2.7,753.9,405.2
880,39,2.7,1130.0,404.7
881,280,2.9,349.3,411.0
882,22,2.6,537.7,403.2
883,145,4.5,1240.5,408.1
884,136,2.6,774.3,409.1
885,79,28.2,298.8,408.1
886,67,2.7,623.9,410.2
887,191,2.3,863.3,413.2
888,159,1.8,1050.1,411.2
889,12,2.3,610.6,407.7
890,186,2.2,1300.5,412.5
891,122,2.8,702.7,412.9
892,83,2.9,1136.4,414.8
893,248,71.4,1258.3,417.1
894,105,2.4,669.4,412.8
895,96,3.0,685.8,413.6
896,109,2.5,722.0,414.2
897,65,2.6,1126.6,413.0
898,279,3.2,236.5,418.5
899,85,2.8,532.8,413.3
900,200,2.9,447.9,423.0
901,202,3.0,581.2,419.0
902,193,2.8,558.7,419.3
903,14,2.3,614.6,414.6
904,102,2.5,741.4,418.7
905,185,2.4,500.9,423.4
906,116,2.4,763.4,421.5
907,300,2.6,69.8,426.6
908,70,2.6,643.0,420.6
909,255,2.3,787.4,426.2
910,134,2.2,841.1,421.3
911,297,1.8,1077.0,425.1
912,216,2.6,472.9,428.8
913,92,3.3,705.3,425.0
914,92,3.4,1168.0,425.8
915,92,2.6,663.7,426.7
916,266,2.5,1232.0,430.0
917,106,9.8,694.1,428.2
918,67,2.5,119.6,427.2
919,384,16.9,401.8,434.6
920,102,4.9,681.3,428.8
921,283,2.2,820.3,431.7
922,95,3.2,1152.3,430.6
923,61,44.2,265.3,428.4
924,74,18.6,423.2,430.4
925,266,2.5,757.7,436.4
926,272,3.3,1213.7,436.3
927,363,2.6,520.8,436.9
928,287,1.9,871.2,438.0
929,203,2.5,630.3,438.2
930,98,3.0,720.1,432.9
931,276,2.2,1278.7,439.8
932,143,29.7,22.2,436.3
933,170,5.7,566.0,440.0
934,195,23.2,600.1,441.9
935,153,1.8,1032.3,439.6
936,59,1.8,1049.8,438.6
937,259,5.3,1169.8,442.3
938,122,118.8,694.1,440.7
939,155,2.3,776.2,441.5
940,136,2.5,812.8,442.6
941,127,19.5,430.1,441.7
942,133,1.9,1103.2,443.0
943,229,4.7,455.5,446.9
944,267,3.0,1136.3,447.3
945,96,2.7,665.2,445.5
946,303,2.2,851.9,448.3
947,149,1.6,1324.5,445.5
948,79,1.8,1095.3,447.0
949,117,3.1,792.6,450.0
950,222,2.3,740.8,452.4
951,257,6.0,824.7,454.2
952,86,1.9,1049.3,449.3
953,102,3.8,676.7,451.0
954,378,14.9,556.1,460.7
955,320,2.0,1241.5,458.0
956,147,3.9,719.7,456.7
957,147,19.2,24.0,456.7
958,174,2.8,61.0,458.5
959,229,2.8,614.7,458.3
960,164,2.4,1294.6,458.2
961,105,3.6,475.9,458.0
962,207,3.2,576.5,461.7
963,150,8.1,1203.8,458.5
964,94,2.2,311.1,460.0
965,106,2.7,86.9,463.2
966,184,2.2,1024.5,467.2
967,473,3.8,383.6,468.7
968,173,2.9,486.2,466.1
969,86,4.3,697.7,463.7
970,76,2.4,273.1,464.0
971,245,139.8,809.9,466.8
972,189,1.8,1070.6,466.8
973,140,2.7,1219.6,467.7
974,118,2.5,127.6,467.6
975,230,2.6,669.1,470.6
976,149,2.9,844.9,467.9
977,178,2.7,69.3,470.5
978,145,2.9,779.2,469.7
979,259,3.0,1148.5,472.6
980,154,124.1,1189.5,469.7
981,196,2.9,524.2,471.7
982,239,2.7,735.1,474.9
983,290,2.4,876.3,473.5
984,164,5.8,1307.8,471.6
985,272,185.1,458.5,476.6
986,294,1.9,1101.7,480.7
987,327,3.5,581.7,485.2
988,210,33.3,642.4,483.2
989,127,3.5,1160.5,478.1
990,10,5.1,1169.3,476.0
991,187,1.8,1325.6,482.3
992,372,3.2,35.7,482.8
993,113,2.5,712.1,482.2
994,138,6.7,826.0,483.1
995,157,16.9,864.1,482.3
996,178,2.4,1022.8,485.5
997,608,2.5,747.0,492.3
998,132,5.4,1199.3,483.7
999,493,2.8,502.5,492.8
1000,109,2.0,1263.7,486.9
1001,183,26.2,1050.2,491.9
1002,152,4.1,93.8,490.9
1003,531,3.7,426.8,497.3
1004,115,2.5,720.9,489.7
1005,354,3.0,63.4,497.0
1006,227,2.9,667.1,493.4
1007,104,2.4,705.1,491.7
1008,274,2.6,792.3,496.9
1009,298,2.0,1081.1,499.0
1010,214,6.1,528.1,497.6
1011,224,2.8,606.3,496.4
1012,138,2.7,841.5,497.1
1013,172,61.3,1285.0,500.9
1014,434,100.1,550.9,502.3
1015,100,2.4,691.5,500.7
1016,114,2.4,719.2,501.6
1017,266,2.6,1036.8,507.4
1018,151,2.0,1210.3,504.8
1019,154,2.2,807.8,508.3
1020,165,2.1,1241.7,505.5
1021,138,2.4,780.2,510.3
1022,222,2.2,1133.4,511.0
1023,146,2.3,879.3,509.5
1024,256,2.6,1065.3,510.3
1025,26,2.2,1318.6,504.7
1026,162,2.5,1156.0,508.9
1027,130,3.2,601.7,509.8
1028,161,2.1,1183.2,509.9
1029,280,28.7,100.1,512.9
1030,150,2.1,1227.1,512.4
1031,781,79.9,36.1,521.4
1032,18,1.9,1009.7,508.2
1033,462,2.7,479.0,517.6
1034,273,2.1,1117.5,518.1
1035,126,2.6,1321.9,511.8
1036,82,11.3,590.0,513.0
1037,269,2.6,740.9,517.4
1038,15,1.9,1015.9,511.4
1039,76,5.8,1251.2,515.4
1040,214,2.4,187.9,517.0
1041,128,2.5,686.3,518.4
1042,148,2.4,797.6,517.5
1043,234,3.6,158.9,522.0
1044,124,2.8,785.8,520.9
1045,230,120.0,127.7,521.8
1046,20,1.9,1009.6,516.4
1047,137,6.4,1167.1,520.7
1048,154,2.3,1194.9,521.7
1049,465,130.2,580.3,528.4
1050,168,2.1,1336.1,523.6
1051,85,2.4,646.5,520.0
1052,118,2.6,699.2,521.9
1053,15,3.5,626.4,520.4
1054,15,3.5,632.6,519.8
1055,136,2.9,1182.2,524.5
1056,348,2.9,1254.7,532.9
1057,157,40.6,1284.7,525.1
1058,214,2.4,401.3,526.7
1059,157,45.4,1310.8,527.0
1060,154,2.1,1127.8,529.8
1061,155,2.1,1232.8,528.2
1062,230,3.1,614.6,534.4
1063,130,2.2,668.9,528.4
1064,163,2.4,384.9,530.8
1065,113,3.0,756.5,530.7
1066,261,2.3,683.8,535.0
1067,240,7.2,69.0,537.4
1068,250,3.2,1078.4,536.9
1069,2,26.0,1153.0,528.5
1070,154,2.1,819.5,536.4
1071,287,2.1,1027.0,538.1
1072,209,5.8,474.0,538.6
1073,37,26.6,1154.5,532.7
1074,462,3.0,534.6,547.5
1075,276,2.4,714.6,538.4
1076,255,32.1,1190.7,541.0
1077,109,2.4,660.6,538.1
1078,177,1.9,988.8,540.0
1079,1,27.0,1163.5,532.5
1080,171,2.2,1337.0,539.6
1081,215,2.3,212.1,542.1
1082,176,5.9,246.9,540.9
1083,45,2.4,632.2,537.7
1084,282,17.6,94.6,542.6
1085,21,27.3,1158.4,537.8
1086,23,30.4,1164.5,538.0
1087,110,12.2,767.5,541.8
1088,282,4.8,1207.7,547.9
1089,241,3.3,453.1,546.1
1090,206,92.8,1103.9,547.0
1091,263,2.1,1065.5,551.3
1092,400,54.4,55.4,556.4
1093,238,2.5,514.4,551.8
1094,145,4.5,1119.3,547.4
1095,231,19.9,147.2,551.8
1096,118,2.9,741.6,552.3
1097,152,42.6,780.4,550.8
1098,338,2.4,431.0,554.6
1099,164,2.4,806.0,551.5
1100,155,19.7,848.7,552.2
1101,89,2.1,819.3,553.5
1102,266,43.0,468.3,558.9
1103,52,55.5,760.2,554.6
1104,262,17.3,116.0,561.3
1105,258,2.4,659.7,563.0
1106,317,2.0,1275.4,559.8
1107,260,89.7,101.1,561.3
1108,112,2.8,495.9,557.5
1109,217,10.0,702.6,561.9
1110,436,3.0,1167.6,566.1
1111,163,1.9,1304.4,560.8
1112,169,86.9,17.8,561.0
1113,250,2.4,194.7,562.6
1114,142,2.9,405.6,560.4
1115,103,2.9,721.5,560.2
1116,168,2.5,795.6,561.5
1117,173,42.5,1009.9,563.4
1118,466,2.6,1337.4,569.2
1119,298,4.3,156.0,567.2
1120,216,3.6,575.1,562.9
1121,88,17.1,594.4,562.1
1122,111,6.9,485.9,563.7
1123,72,57.4,764.2,563.1
1124,56,2.1,824.2,561.7
1125,167,1.9,982.9,562.9
1126,256,4.7,1089.1,568.4
1127,300,3.0,1034.2,566.8
1128,877,2.5,238.2,575.9
1129,13,3.1,446.9,561.9
1130,208,3.1,1120.8,570.9
1131,161,45.1,33.6,569.8
1132,208,163.9,1200.5,572.4
1133,237,2.6,519.1,574.3
1134,212,2.8,649.2,576.2
1135,319,2.0,1239.0,576.7
1136,229,57.6,612.5,575.6
1137,180,6.8,76.8,577.0
1138,155,2.0,818.1,575.2
1139,162,1.9,1287.6,575.4
1140,119,2.8,571.7,574.6
1141,241,2.3,356.9,579.3
1142,202,3.3,1107.1,579.7
1143,137,2.6,411.2,579.2
1144,240,2.3,278.8,585.3
1145,236,5.8,114.0,583.8
1146,159,2.9,131.4,582.5
1147,99,4.1,589.3,582.1
1148,220,2.9,151.1,585.6
1149,250,3.0,751.8,587.2
1150,186,56.0,1027.6,587.2
1151,263,1.9,1139.6,588.4
1152,267,1.9,1069.7,591.3
1153,68,2.3,680.3,586.1
1154,164,1.7,1370.1,588.1
1155,117,2.4,552.3,589.0
1156,175,3.5,1043.8,588.9
1157,155,3.3,56.7,590.7
1158,160,1.8,1251.3,593.4
1159,299,2.2,717.2,594.5
1160,221,2.6,186.6,592.3
1161,109,3.0,488.4,592.2
1162,226,2.5,531.9,595.6
1163,162,2.3,768.3,593.5
1164,224,1.9,1158.9,596.5
1165,256,2.6,431.2,597.2
1166,231,2.8,584.1,597.0
1167,189,2.4,1207.8,599.0
1168,261,2.4,663.9,600.4
1169,224,3.3,29.3,600.1
1170,138,2.3,818.4,598.9
1171,288,4.0,602.8,605.9
1172,415,2.5,201.7,612.9
1173,92,1.8,1296.2,600.2
1174,151,3.5,1315.4,602.8
1175,407,2.5,376.7,607.2
1176,247,11.0,637.6,605.7
1177,109,3.0,476.4,603.7
1178,140,2.4,792.7,604.6
1179,149,19.9,1350.3,607.3
1180,336,3.0,317.1,609.5
1181,237,2.4,506.8,607.3
1182,218,2.7,560.7,611.1
1183,140,2.2,1215.5,609.4
1184,146,1.9,1228.0,610.3
1185,118,1.9,1242.3,607.4
1186,675,3.8,91.8,619.8
1187,142,2.3,452.1,610.1
1188,278,2.4,753.4,613.2
1189,156,1.8,1270.9,611.7
1190,81,1.8,1293.9,609.6
1191,211,2.7,133.0,614.4
1192,304,2.9,259.7,615.4
1193,280,2.6,415.3,616.3
1194,198,108.6,622.3,613.4
1195,297,2.6,155.7,618.4
1196,146,2.2,812.5,615.7
1197,224,2.5,240.9,616.7
1198,6,1.7,1250.3,609.7
1199,138,2.4,691.1,617.1
1200,284,2.3,783.8,623.8
1201,148,90.8,53.0,622.1
1202,165,2.0,1169.5,621.0
1203,124,1.7,1379.4,622.3
1204,190,2.8,574.1,624.4
1205,229,2.7,600.8,626.8
1206,110,2.7,652.9,624.0
1207,272,57.0,715.3,630.4
1208,118,1.8,1055.8,626.4
1209,189,1.9,1086.1,626.9
1210,245,2.5,537.5,628.3
1211,287,2.6,229.9,632.2
1212,278,1.8,1115.1,630.7
1213,142,1.8,1354.9,631.5
1214,232,2.6,473.3,633.1
1215,230,1.8,1185.8,632.3
1216,158,1.8,1328.5,630.8
1217,156,2.3,754.9,630.9
1218,213,1.8,1133.9,633.0
1219,303,2.6,265.9,633.9
1220,120,15.8,641.0,632.6
1221,28,2.6,658.0,631.1
1222,159,1.8,1301.8,633.2
1223,259,2.5,432.2,637.8
1224,137,2.2,680.6,635.4
1225,682,24.4,27.1,649.3
1226,262,2.7,181.9,640.3
1227,142,2.4,397.2,636.9
1228,129,3.1,699.2,636.4
1229,242,2.4,553.3,641.6
1230,117,2.7,343.7,642.3
1231,71,1.8,1265.0,640.0
1232,239,1.8,1211.4,644.9
1233,226,1.9,1284.8,645.3
1234,304,2.5,378.9,648.2
1235,217,1.9,1169.2,652.0
1236,163,1.7,1323.7,643.1
1237,270,3.0,131.3,647.3
1238,330,1.6,1422.0,647.7
1239,315,2.5,288.0,652.8
1240,308,2.5,778.1,651.2
1241,288,3.3,71.7,649.9
1242,154,2.6,698.9,648.3
1243,272,1.7,1362.8,651.5
1244,273,2.6,517.0,652.3
1245,120,2.9,621.7,648.0
1246,122,2.9,638.5,648.7
1247,299,1.8,1399.0,652.0
1248,244,2.8,146.4,653.6
1249,132,2.5,591.1,650.9
1250,182,1.9,1078.8,653.3
1251,225,1.9,1108.2,653.0
1252,204,1.8,1238.8,656.2
1253,80,1.8,1263.1,649.0
1254,162,1.9,1141.3,653.3
1255,245,8.0,486.1,657.8
1256,180,1.8,1338.1,657.1
1257,188,2.4,666.2,659.1
1258,138,2.3,678.5,658.6
1259,255,2.9,117.9,662.6
1260,348,3.3,54.6,660.7
1261,114,2.4,604.9,658.2
1262,113,2.2,562.6,659.3
1263,141,2.4,734.9,661.4
1264,294,2.8,242.8,665.0
1265,208,2.7,198.1,665.3
1266,48,2.6,422.6,660.6
1267,169,2.2,764.2,664.4
1268,335,37.5,450.0,666.8
1269,172,2.5,641.5,666.2
1270,133,1.9,1176.9,663.9
1271,282,1.8,1428.9,668.3
1272,119,2.4,395.2,667.8
1273,126,2.7,175.5,667.4
1274,80,1.9,1310.1,666.1
1275,264,3.2,1200.1,671.2
1276,343,3.0,92.7,672.9
1277,62,1.9,1300.5,667.6
1278,151,1.9,1276.2,672.2
1279,134,2.5,319.1,670.2
1280,185,120.4,465.6,674.5
1281,71,2.2,1182.5,672.2
1282,63,2.2,597.0,672.5
1283,121,2.6,342.0,677.3
1284,122,2.3,699.4,676.4
1285,273,1.8,1350.5,681.3
1286,433,4.6,37.7,685.3
1287,123,2.9,194.2,678.9
1288,157,2.4,386.4,680.1
1289,213,3.0,74.2,682.7
1290,69,2.1,1312.2,678.8
1291,296,13.5,139.7,683.7
1292,288,2.7,529.5,684.3
1293,193,1.8,1332.3,682.8
1294,73,1.9,1302.7,680.9
1295,325,2.3,1404.8,688.0
1296,112,2.4,552.3,683.8
1297,175,1.9,1143.1,685.7
1298,171,1.8,1247.2,684.9
1299,155,2.3,815.0,686.9
1300,134,2.2,1287.2,686.8
1301,140,2.6,263.6,686.3
1302,280,7.5,472.9,690.4
1303,287,2.5,500.7,692.8
1304,292,2.0,1124.9,692.9
1305,163,27.0,1193.7,688.8
1306,259,1.9,1227.4,693.3
1307,147,2.5,283.6,690.2
1308,276,2.4,302.8,693.0
1309,131,69.1,220.0,693.2
1310,158,2.4,373.6,694.0
1311,142,32.4,10.1,693.4
1312,265,2.5,597.7,698.1
1313,187,4.2,50.5,698.2
1314,358,88.0,133.2,701.0
1315,140,2.5,394.2,697.6
1316,157,2.2,631.3,699.8
1317,185,2.2,647.0,701.0
1318,201,1.9,1241.6,701.1
1319,148,2.0,1278.9,699.8
1320,281,92.7,154.8,703.5
1321,73,112.5,855.6,701.2
1322,272,2.0,1159.8,707.9
1323,231,130.0,1426.4,705.3
1324,268,2.7,566.9,708.5
1325,115,2.6,255.5,704.8
1326,142,1.9,1315.7,704.4
1327,342,4.0,97.3,711.3
1328,274,3.1,185.4,712.8
1329,330,2.7,377.6,712.9
1330,237,2.4,1222.1,711.1
1331,240,1.8,1358.2,710.9
1332,153,1.9,1265.2,711.0
1333,322,3.6,75.3,714.3
1334,213,2.5,324.5,713.5
1335,59,109.7,849.8,710.2
1336,172,1.8,1334.2,711.1
1337,115,2.4,397.6,713.4
1338,242,2.1,1287.8,715.1
1339,134,2.5,631.8,715.1
1340,170,56.2,27.7,717.2
1341,134,2.7,284.6,718.4
1342,256,9.3,477.2,720.9
1343,116,2.6,526.0,715.4
1344,303,1.9,1378.1,721.2
1345,158,1.9,1242.7,719.0
1346,266,2.2,902.7,723.7
1347,31,2.1,1188.0,715.0
1348,21,2.3,1198.0,714.8
1349,113,115.3,455.4,720.2
1350,287,2.7,594.4,723.9
1351,101,2.0,1318.2,719.1
1352,27,1.9,1308.9,717.1
1353,163,2.8,813.0,722.8
1354,130,5.1,1404.5,721.9
1355,165,70.9,782.0,722.5
1356,122,50.6,145.1,723.5
1357,290,3.1,205.0,729.0
1358,191,3.0,432.8,725.4
1359,131,3.1,547.1,723.4
1360,144,57.3,44.4,727.1
1361,8,2.2,1195.0,721.5
1362,393,6.0,307.3,732.5
1363,115,2.5,510.5,728.7
1364,238,54.1,135.8,733.7
1365,331,41.3,241.9,734.7
1366,266,3.2,576.0,733.1
1367,161,74.1,16.6,732.9
1368,239,2.4,658.0,734.0
1369,284,2.2,676.1,735.0
1370,116,3.2,91.6,732.6
1371,310,2.0,923.1,736.3
1372,230,2.2,1281.2,734.6
1373,166,2.2,869.0,736.2
1374,213,1.8,1201.5,737.9
1375,339,25.8,63.6,741.8
1376,137,2.7,183.8,737.4
1377,284,3.4,349.2,740.0
1378,173,87.4,757.0,738.4
1379,157,2.0,1237.7,737.3
1380,133,2.3,621.4,739.2
1381,126,2.1,1398.3,739.8
1382,181,3.8,1250.2,743.0
1383,553,31.4,26.3,753.3
1384,300,8.1,420.2,748.8
1385,137,3.2,525.0,742.8
1386,4,1.8,1358.5,737.0
1387,131,5.4,151.0,742.7
1388,127,3.7,398.2,745.8
1389,159,69.7,801.0,746.0
1390,138,5.7,1314.4,744.1
1391,53,2.1,880.3,743.4
1392,70,1.9,1364.8,746.4
1393,152,2.3,661.9,749.1
1394,242,2.1,1386.4,752.1
1395,155,10.6,320.4,751.0
1396,323,76.8,274.9,754.6
1397,249,2.7,513.0,754.7
1398,100,131.3,547.2,751.4
1399,313,2.7,694.9,756.2
1400,51,6.9,1335.8,748.6
1401,273,2.7,484.3,758.0
1402,167,2.4,608.6,751.9
1403,186,2.2,883.4,754.4
1404,123,2.1,1410.6,751.8
1405,149,26.3,576.3,755.8
1406,157,136.1,750.9,755.2
1407,248,3.8,454.9,756.1
1408,135,2.6,636.7,753.7
1409,140,8.1,223.2,754.1
1410,171,2.6,826.6,755.8
1411,128,2.0,1280.3,754.5
1412,194,177.3,1322.4,758.4
1413,161,4.3,302.9,757.3
1414,321,143.9,361.0,763.1
1415,166,69.4,776.6,757.6
1416,169,2.5,855.9,758.6
1417,246,2.2,1367.9,760.8
1418,386,79.4,60.3,767.3
1419,128,67.8,106.3,758.8
1420,288,1.9,1201.3,764.2
1421,50,2.0,1236.4,756.6
1422,70,19.3,1337.5,756.9
1423,218,2.1,921.3,764.9
1424,161,12.8,342.7,766.0
1425,133,5.2,584.3,765.0
1426,78,1.9,1227.9,763.5
1427,160,1.9,1270.1,768.7
1428,165,3.2,820.6,768.9
1429,170,60.9,799.9,773.9
1430,74,2.7,720.7,769.9
1431,170,2.7,866.3,774.1
1432,166,2.2,881.0,773.7
1433,1,2.0,713.5,766.5
1434,125,2.6,1408.0,770.8
1435,324,3.0,133.9,775.9
1436,146,3.0,315.4,774.5
1437,149,4.2,397.8,773.4
1438,176,4.6,544.8,775.9
1439,168,2.9,734.7,775.2
1440,313,2.3,1298.5,779.9
1441,233,2.8,477.5,779.2
1442,224,2.0,1252.0,778.3
1443,260,2.1,1376.8,779.6
1444,141,24.0,372.8,777.2
1445,151,2.8,413.3,779.2
1446,213,2.6,635.4,778.5
1447,293,2.1,1346.1,784.4
1448,399,4.8,92.5,784.8
1449,149,2.8,232.8,779.6
1450,130,2.6,609.3,780.3
1451,337,19.8,267.8,789.7
1452,142,3.0,340.0,785.4
1453,272,2.8,673.2,784.1
1454,140,2.7,1319.8,783.5
1455,204,2.5,581.1,784.3
1456,476,4.2,69.2,789.9
1457,100,2.5,511.6,787.0
1458,69,2.7,520.7,784.5
1459,263,2.2,935.9,790.4
1460,159,83.7,841.9,786.7
1461,269,2.1,1226.2,789.9
1462,148,2.2,1406.7,786.4
1463,182,2.5,881.5,790.5
1464,75,6.4,801.2,787.4
1465,84,2.8,715.8,789.8
1466,2,3.0,724.0,786.5
1467,158,2.8,386.6,794.3
1468,176,2.3,894.6,796.8
1469,158,2.9,775.8,797.6
1470,136,2.3,598.5,797.5
1471,76,2.9,808.7,794.0
1472,346,16.8,113.5,798.9
1473,146,29.5,754.3,796.6
1474,286,2.6,679.1,802.7
1475,136,2.8,636.6,800.3
1476,136,2.2,1321.7,802.8
1477,132,2.6,327.7,803.8
1478,287,3.0,661.0,808.0
1479,261,2.4,1368.6,806.9
1480,287,13.8,443.2,807.0
1481,254,2.6,506.8,808.1
1482,815,3.7,73.4,816.0
1483,158,2.6,293.0,806.3
1484,140,3.1,362.2,805.3
1485,138,2.7,395.4,808.7
1486,110,3.1,42.2,809.7
1487,189,2.3,552.3,809.2
1488,165,68.9,833.8,810.5
1489,247,103.2,1411.2,815.2
1490,155,80.6,227.6,812.9
1491,152,75.2,245.5,814.5
1492,160,2.6,799.7,814.5
1493,209,2.4,782.4,817.2
1494,214,4.8,1429.3,816.9
1495,139,2.1,1193.6,816.4
1496,128,2.7,634.1,817.4
1497,270,2.7,737.5,821.4
1498,169,2.2,911.6,820.1
1499,213,5.8,468.6,823.7
1500,137,2.4,600.9,821.0
1501,101,2.1,950.1,820.4
1502,127,2.1,960.1,820.4
1503,119,2.7,862.9,821.5
1504,51,1.8,1256.6,818.9
1505,301,3.3,690.2,825.7
1506,164,2.2,1208.5,826.1
1507,376,3.1,121.8,830.2
1508,164,2.8,273.8,825.8
1509,198,2.5,503.8,827.2
1510,71,1.8,1251.3,825.5
1511,227,2.1,1351.6,827.8
1512,174,6.5,580.8,826.7
1513,360,3.2,31.2,833.0
1514,294,2.7,646.3,831.4
1515,148,2.8,333.2,830.5
1516,151,2.5,628.0,831.2
1517,321,2.0,1112.3,831.6
1518,127,19.1,1145.8,828.8
1519,164,22.7,372.9,833.2
1520,161,122.9,449.1,831.1
1521,206,2.4,516.1,834.1
1522,500,2.6,298.2,842.0
1523,167,3.2,390.9,837.1
1524,156,2.2,1079.4,835.4
1525,188,2.7,895.1,837.9
1526,134,30.4,1180.3,838.2
1527,258,3.0,75.2,839.5
1528,87,2.7,755.9,835.2
1529,161,4.6,917.5,837.1
1530,363,2.8,161.7,844.0
1531,178,23.9,356.4,838.1
1532,186,2.8,816.7,836.5
1533,254,2.5,568.0,843.3
1534,181,3.7,1414.1,842.6
1535,151,2.3,602.6,839.5
1536,287,2.4,1374.5,843.4
1537,328,2.7,249.4,846.7
1538,21,2.0,1281.0,837.4
1539,101,1.9,1286.7,841.4
1540,80,2.4,967.2,841.2
1541,333,2.8,55.7,846.6
1542,157,2.5,798.1,844.7
1543,181,2.3,584.1,846.6
1544,92,2.2,1212.3,846.6
1545,394,3.3,84.5,855.5
1546,144,2.7,404.6,848.9
1547,132,2.7,754.8,846.8
1548,168,2.4,977.2,850.3
1549,177,27.4,841.3,852.2
1550,183,3.2,390.6,851.8
1551,36,2.1,1221.7,847.9
1552,184,2.4,544.7,854.6
1553,288,2.3,1155.5,855.4
1554,176,3.3,1197.7,853.8
1555,169,4.6,355.0,855.0
1556,153,3.8,678.5,855.9
1557,155,2.4,766.7,854.4
1558,63,3.0,892.8,852.4
1559,138,10.0,936.9,857.7
1560,204,111.9,446.4,857.5
1561,139,136.6,922.5,857.0
1562,150,2.4,1230.9,855.9
1563,270,2.5,1383.3,860.4
1564,274,3.1,564.9,864.4
1565,140,2.3,626.4,860.6
1566,186,64.6,701.5,860.1
1567,178,50.2,869.8,860.9
1568,158,40.2,1042.7,859.5
1569,143,3.1,1085.8,858.0
1570,155,2.4,651.1,859.8
1571,170,2.1,1131.5,863.4
1572,158,2.3,1248.5,860.2
1573,135,2.7,970.7,860.1
1574,152,35.8,1067.8,861.1
1575,225,4.4,725.5,862.5
1576,213,2.8,819.0,865.5
1577,120,4.5,884.7,863.1
1578,132,13.4,1262.9,864.6
1579,102,94.0,1359.6,861.2
1580,399,3.8,1015.1,871.9
1581,178,2.9,1425.1,865.8
1582,530,3.1,328.7,875.9
1583,306,2.1,1317.3,870.0
1584,156,102.2,1204.6,867.8
1585,157,2.7,185.2,868.8
1586,139,6.7,365.7,869.4
1587,185,2.6,1103.3,871.3
1588,119,4.9,1036.1,871.7
1589,154,6.6,858.4,875.1
1590,210,2.6,608.0,877.0
1591,223,3.8,899.3,876.8
1592,217,54.4,109.2,876.2
1593,268,3.7,478.1,877.7
1594,157,2.4,651.5,879.2
1595,150,2.7,1059.0,876.5
1596,183,2.8,261.4,877.8
1597,144,3.7,691.1,878.0
1598,144,12.9,451.5,879.5
1599,158,3.8,929.0,880.0
1600,174,2.5,1173.6,881.8
1601,98,109.2,1362.2,877.1
1602,930,3.1,26.1,893.6
1603,113,2.9,419.8,879.1
1604,161,2.4,673.4,884.6
1605,332,3.6,995.8,888.6
1606,170,3.0,385.8,885.5
1607,125,2.3,528.8,881.6
1608,314,3.1,628.2,887.0
1609,202,6.8,754.2,886.6
1610,257,2.5,791.3,886.7
1611,173,5.3,1386.4,884.5
1612,84,2.2,1421.5,883.1
1613,182,104.1,735.6,887.4
1614,174,151.1,877.4,887.7
1615,149,2.3,1092.5,887.5
1616,198,2.3,1231.3,888.2
1617,132,5.6,1205.7,885.9
1618,28,2.0,1317.3,882.8
1619,149,2.8,149.9,887.6
1620,220,2.3,594.9,889.2
1621,86,2.8,1026.1,886.9
1622,161,2.5,950.4,890.5
1623,55,2.0,1321.3,887.2
1624,197,6.2,100.2,894.0
1625,146,2.3,1037.2,893.5
1626,50,9.4,1283.9,888.7
1627,14,2.4,1425.9,888.6
1628,318,9.7,444.6,894.5
1629,178,9.1,1134.4,893.8
1630,148,8.6,839.9,895.3
1631,141,2.9,905.8,895.6
1632,169,2.3,1158.9,894.4
1633,193,3.0,74.9,896.0
1634,300,2.9,127.9,900.4
1635,181,2.4,568.7,896.8
1636,135,3.4,709.2,897.5
1637,499,2.8,335.7,903.2
1638,1,2.0,1326.5,891.5
1639,50,2.2,1211.7,894.8
1640,273,2.6,173.9,901.5
1641,366,2.5,282.2,907.4
1642,163,14.9,743.9,900.9
1643,147,2.7,390.0,902.0
1644,211,169.3,863.9,904.0
1645,125,2.9,1238.5,907.0
1646,134,2.3,1341.5,904.0
1647,165,2.5,670.4,901.9
1648,298,2.6,816.6,903.7
1649,284,2.9,1096.2,905.4
1650,325,2.8,503.6,909.0
1651,97,2.5,977.7,903.0
1652,18,2.3,1231.9,900.3
1653,208,4.2,89.8,907.8
1654,225,18.2,880.4,909.3
1655,48,2.5,943.4,901.8
1656,192,2.3,1291.3,907.5
1657,258,2.2,1413.6,910.3
1658,237,132.7,467.5,909.2
1659,163,2.7,921.5,910.2
1660,115,2.6,939.6,910.3
1661,139,3.0,1054.9,907.8
1662,104,46.5,1250.6,908.1
1663,111,2.1,1360.4,907.4
1664,268,2.5,1389.8,911.8
1665,335,3.1,193.2,914.5
1666,20,2.4,605.5,905.4
1667,153,2.2,660.5,911.3
1668,34,2.5,770.6,906.5
1669,145,80.0,1072.9,911.2
1670,168,3.1,53.8,913.8
1671,242,2.4,532.3,914.6
1672,65,2.3,637.5,911.5
